,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
18,0.002,0.02,0.008,0.0,0.002,0.006,0.0,0.016,0.042,0.018,0.028,0.042,0.012,0.234,0.0,0.006,0.046,0.0,0.15,0.012,0.008,0.05,0.0,0.004,0.004,0.012,0.0,0.24,0.022,0.0,0.016
19,0.014,0.024,0.006,0.0,0.04,0.032,0.0,0.014,0.002,0.014,0.002,0.22,0.01,0.102,0.002,0.018,0.052,0.0,0.162,0.012,0.04,0.006,0.004,0.008,0.02,0.032,0.01,0.12,0.032,0.0,0.002
20,0.016,0.018,0.012,0.0,0.01,0.006,0.002,0.04,0.012,0.038,0.008,0.092,0.002,0.114,0.008,0.06,0.07,0.004,0.158,0.012,0.006,0.022,0.0,0.018,0.008,0.024,0.01,0.138,0.092,0.0,0.0
21,0.026,0.028,0.01,0.036,0.0,0.042,0.0,0.038,0.024,0.058,0.01,0.03,0.008,0.06,0.076,0.04,0.072,0.01,0.1,0.026,0.014,0.014,0.076,0.008,0.034,0.09,0.002,0.056,0.008,0.002,0.002
22,0.016,0.022,0.006,0.0,0.004,0.004,0.0,0.006,0.0,0.03,0.012,0.082,0.004,0.098,0.002,0.004,0.094,0.0,0.21,0.016,0.072,0.036,0.004,0.02,0.006,0.022,0.01,0.2,0.018,0.0,0.002
23,0.012,0.056,0.002,0.016,0.008,0.02,0.018,0.0,0.018,0.048,0.002,0.124,0.012,0.218,0.006,0.024,0.018,0.0,0.138,0.014,0.01,0.0,0.014,0.048,0.014,0.082,0.004,0.042,0.03,0.0,0.002
24,0.07,0.038,0.008,0.004,0.002,0.106,0.004,0.002,0.036,0.038,0.002,0.134,0.006,0.06,0.004,0.014,0.006,0.02,0.2,0.022,0.01,0.01,0.012,0.002,0.006,0.094,0.012,0.052,0.016,0.0,0.01
25,0.058,0.044,0.006,0.018,0.0,0.064,0.0,0.02,0.028,0.012,0.0,0.226,0.004,0.11,0.0,0.042,0.032,0.012,0.022,0.0,0.002,0.166,0.012,0.002,0.0,0.04,0.0,0.036,0.0,0.0,0.044
26,0.02,0.024,0.02,0.0,0.008,0.064,0.026,0.0,0.01,0.02,0.0,0.06,0.002,0.088,0.004,0.03,0.01,0.018,0.154,0.012,0.02,0.012,0.014,0.004,0.036,0.096,0.012,0.042,0.194,0.0,0.0
27,0.036,0.062,0.028,0.01,0.0,0.052,0.0,0.0,0.04,0.184,0.0,0.086,0.012,0.13,0.008,0.038,0.028,0.012,0.028,0.014,0.004,0.014,0.034,0.034,0.016,0.048,0.0,0.038,0.0,0.0,0.044
28,0.028,0.016,0.0,0.0,0.0,0.024,0.002,0.002,0.018,0.038,0.004,0.068,0.002,0.534,0.002,0.018,0.098,0.002,0.07,0.002,0.0,0.002,0.002,0.004,0.002,0.03,0.004,0.02,0.008,0.0,0.0
29,0.004,0.034,0.016,0.0,0.036,0.008,0.024,0.002,0.024,0.016,0.002,0.018,0.004,0.034,0.004,0.024,0.004,0.046,0.124,0.158,0.018,0.0,0.086,0.008,0.048,0.024,0.012,0.088,0.108,0.026,0.0
30,0.072,0.03,0.004,0.018,0.0,0.068,0.0,0.038,0.034,0.052,0.004,0.132,0.004,0.15,0.006,0.02,0.024,0.026,0.112,0.02,0.008,0.014,0.05,0.016,0.014,0.054,0.004,0.018,0.002,0.004,0.002
31,0.008,0.046,0.088,0.014,0.01,0.016,0.004,0.002,0.018,0.054,0.012,0.016,0.002,0.008,0.012,0.032,0.02,0.04,0.148,0.066,0.006,0.004,0.066,0.0,0.06,0.028,0.004,0.098,0.112,0.002,0.004
32,0.084,0.036,0.002,0.004,0.0,0.02,0.0,0.014,0.012,0.016,0.004,0.092,0.0,0.196,0.008,0.024,0.088,0.006,0.164,0.002,0.008,0.068,0.01,0.004,0.002,0.026,0.002,0.042,0.004,0.002,0.06
33,0.048,0.018,0.002,0.05,0.002,0.094,0.0,0.0,0.048,0.09,0.002,0.116,0.004,0.118,0.022,0.052,0.05,0.0,0.046,0.02,0.004,0.026,0.004,0.022,0.006,0.09,0.0,0.028,0.01,0.0,0.028
34,0.094,0.032,0.01,0.0,0.004,0.01,0.0,0.098,0.014,0.012,0.092,0.096,0.0,0.15,0.096,0.036,0.1,0.0,0.044,0.01,0.0,0.0,0.004,0.01,0.0,0.016,0.002,0.046,0.02,0.0,0.004
35,0.07,0.01,0.002,0.0,0.0,0.006,0.0,0.064,0.048,0.022,0.166,0.028,0.0,0.29,0.004,0.0,0.034,0.0,0.058,0.004,0.002,0.0,0.002,0.002,0.0,0.012,0.0,0.166,0.01,0.0,0.0
36,0.026,0.054,0.016,0.002,0.0,0.1,0.004,0.01,0.012,0.054,0.006,0.032,0.004,0.048,0.01,0.006,0.02,0.052,0.248,0.004,0.024,0.02,0.01,0.004,0.026,0.084,0.008,0.1,0.01,0.006,0.0
37,0.048,0.03,0.022,0.0,0.01,0.04,0.006,0.0,0.0,0.054,0.008,0.028,0.0,0.092,0.0,0.022,0.008,0.034,0.122,0.064,0.002,0.016,0.014,0.0,0.006,0.088,0.032,0.124,0.118,0.002,0.01
38,0.154,0.032,0.01,0.004,0.0,0.094,0.0,0.008,0.024,0.168,0.004,0.032,0.0,0.106,0.012,0.034,0.076,0.022,0.022,0.0,0.008,0.052,0.004,0.0,0.014,0.07,0.0,0.044,0.0,0.002,0.004
39,0.026,0.056,0.006,0.01,0.008,0.076,0.0,0.014,0.002,0.03,0.008,0.02,0.024,0.046,0.068,0.08,0.04,0.004,0.092,0.034,0.02,0.012,0.002,0.01,0.012,0.026,0.0,0.258,0.008,0.0,0.008
40,0.012,0.024,0.008,0.018,0.006,0.032,0.026,0.002,0.002,0.04,0.0,0.07,0.026,0.044,0.006,0.064,0.006,0.012,0.146,0.102,0.024,0.006,0.036,0.012,0.034,0.058,0.01,0.046,0.126,0.0,0.002
41,0.012,0.012,0.03,0.0,0.026,0.008,0.02,0.002,0.0,0.008,0.0,0.03,0.0,0.048,0.0,0.016,0.002,0.008,0.24,0.05,0.01,0.014,0.006,0.006,0.092,0.01,0.006,0.058,0.272,0.004,0.01
42,0.006,0.036,0.02,0.002,0.006,0.052,0.008,0.0,0.0,0.036,0.004,0.136,0.004,0.104,0.006,0.012,0.032,0.014,0.164,0.012,0.034,0.012,0.02,0.004,0.046,0.052,0.004,0.094,0.08,0.0,0.0
43,0.008,0.018,0.052,0.0,0.054,0.022,0.014,0.0,0.022,0.052,0.002,0.022,0.0,0.054,0.004,0.03,0.026,0.042,0.12,0.036,0.03,0.008,0.032,0.012,0.014,0.022,0.022,0.2,0.076,0.002,0.004
44,0.026,0.036,0.044,0.012,0.002,0.04,0.002,0.01,0.01,0.058,0.004,0.134,0.016,0.074,0.012,0.018,0.002,0.082,0.036,0.088,0.01,0.008,0.092,0.006,0.08,0.072,0.0,0.018,0.008,0.0,0.0
45,0.006,0.052,0.156,0.0,0.006,0.0,0.0,0.0,0.0,0.004,0.002,0.0,0.0,0.0,0.0,0.034,0.0,0.006,0.012,0.054,0.026,0.002,0.134,0.0,0.084,0.0,0.042,0.016,0.346,0.018,0.0
46,0.004,0.09,0.012,0.0,0.0,0.068,0.0,0.0,0.004,0.014,0.0,0.056,0.006,0.452,0.03,0.006,0.132,0.008,0.014,0.006,0.004,0.012,0.0,0.006,0.004,0.016,0.008,0.036,0.01,0.0,0.002
47,0.012,0.182,0.026,0.008,0.004,0.052,0.0,0.004,0.008,0.048,0.004,0.136,0.008,0.202,0.01,0.036,0.014,0.044,0.004,0.016,0.014,0.002,0.01,0.022,0.008,0.104,0.0,0.014,0.0,0.002,0.006
48,0.012,0.044,0.0,0.0,0.002,0.028,0.002,0.004,0.038,0.06,0.002,0.098,0.002,0.384,0.004,0.01,0.084,0.016,0.054,0.006,0.002,0.004,0.016,0.006,0.0,0.064,0.012,0.038,0.006,0.0,0.002
49,0.012,0.048,0.002,0.012,0.01,0.026,0.002,0.008,0.0,0.014,0.006,0.074,0.008,0.098,0.002,0.024,0.196,0.008,0.102,0.018,0.008,0.048,0.008,0.016,0.014,0.054,0.002,0.156,0.024,0.0,0.0
50,0.008,0.024,0.002,0.002,0.0,0.094,0.0,0.004,0.012,0.058,0.004,0.016,0.004,0.424,0.028,0.004,0.124,0.024,0.016,0.0,0.008,0.058,0.0,0.01,0.01,0.012,0.018,0.03,0.004,0.002,0.0
51,0.004,0.048,0.006,0.0,0.002,0.05,0.0,0.0,0.026,0.056,0.0,0.02,0.012,0.466,0.002,0.0,0.034,0.032,0.03,0.004,0.01,0.0,0.008,0.0,0.008,0.078,0.008,0.092,0.004,0.0,0.0
52,0.002,0.068,0.124,0.012,0.0,0.04,0.014,0.01,0.006,0.006,0.0,0.026,0.002,0.034,0.012,0.016,0.0,0.108,0.038,0.048,0.074,0.016,0.098,0.01,0.1,0.056,0.008,0.014,0.058,0.0,0.0
53,0.066,0.072,0.06,0.002,0.002,0.018,0.0,0.004,0.006,0.044,0.014,0.048,0.0,0.046,0.002,0.044,0.0,0.068,0.024,0.032,0.014,0.036,0.284,0.0,0.022,0.058,0.002,0.026,0.002,0.004,0.0
54,0.0,0.056,0.03,0.002,0.002,0.044,0.012,0.0,0.012,0.04,0.0,0.01,0.02,0.102,0.02,0.026,0.002,0.062,0.058,0.014,0.038,0.008,0.052,0.008,0.104,0.034,0.03,0.058,0.152,0.004,0.0
55,0.01,0.132,0.018,0.01,0.082,0.012,0.0,0.0,0.002,0.026,0.004,0.052,0.038,0.09,0.042,0.04,0.008,0.026,0.024,0.008,0.056,0.016,0.056,0.052,0.018,0.136,0.012,0.018,0.008,0.004,0.0
56,0.0,0.052,0.064,0.0,0.01,0.036,0.006,0.004,0.036,0.09,0.004,0.03,0.0,0.16,0.036,0.014,0.06,0.024,0.08,0.026,0.016,0.006,0.002,0.004,0.01,0.096,0.03,0.048,0.048,0.002,0.006
57,0.0,0.002,0.068,0.002,0.004,0.018,0.0,0.042,0.01,0.018,0.022,0.024,0.008,0.168,0.0,0.004,0.056,0.002,0.236,0.012,0.0,0.004,0.002,0.002,0.046,0.004,0.004,0.232,0.01,0.0,0.0
58,0.008,0.04,0.024,0.0,0.01,0.01,0.002,0.004,0.0,0.034,0.0,0.032,0.0,0.05,0.002,0.032,0.008,0.126,0.202,0.056,0.004,0.01,0.004,0.004,0.02,0.052,0.008,0.178,0.058,0.016,0.006
59,0.036,0.132,0.056,0.0,0.006,0.046,0.004,0.0,0.0,0.026,0.004,0.026,0.0,0.086,0.006,0.038,0.0,0.094,0.034,0.03,0.016,0.048,0.144,0.0,0.01,0.066,0.0,0.088,0.0,0.004,0.0
60,0.014,0.086,0.052,0.002,0.05,0.054,0.008,0.0,0.03,0.022,0.006,0.04,0.01,0.032,0.004,0.01,0.004,0.048,0.098,0.034,0.036,0.002,0.078,0.004,0.008,0.126,0.008,0.088,0.02,0.026,0.0
61,0.002,0.028,0.086,0.0,0.008,0.0,0.006,0.002,0.0,0.018,0.006,0.034,0.0,0.012,0.0,0.04,0.0,0.014,0.074,0.018,0.008,0.01,0.08,0.002,0.154,0.0,0.082,0.036,0.262,0.014,0.004
62,0.016,0.042,0.0,0.0,0.0,0.052,0.0,0.036,0.04,0.06,0.002,0.014,0.0,0.522,0.002,0.032,0.134,0.0,0.012,0.0,0.0,0.006,0.0,0.0,0.0,0.012,0.014,0.004,0.0,0.0,0.0
63,0.006,0.02,0.022,0.0,0.028,0.028,0.002,0.02,0.0,0.022,0.022,0.034,0.0,0.066,0.004,0.086,0.02,0.002,0.048,0.012,0.004,0.016,0.012,0.004,0.03,0.04,0.0,0.442,0.008,0.0,0.002
64,0.068,0.066,0.02,0.02,0.018,0.03,0.006,0.002,0.01,0.038,0.022,0.122,0.022,0.13,0.012,0.016,0.012,0.028,0.054,0.032,0.014,0.008,0.06,0.02,0.018,0.096,0.014,0.016,0.026,0.0,0.0
65,0.002,0.058,0.056,0.0,0.012,0.048,0.016,0.0,0.018,0.012,0.004,0.082,0.032,0.022,0.006,0.016,0.0,0.034,0.044,0.048,0.022,0.004,0.062,0.0,0.032,0.29,0.006,0.066,0.006,0.002,0.0
66,0.01,0.046,0.112,0.004,0.004,0.054,0.008,0.002,0.018,0.048,0.0,0.022,0.004,0.024,0.022,0.042,0.024,0.056,0.058,0.046,0.022,0.0,0.06,0.002,0.132,0.026,0.004,0.052,0.078,0.014,0.006
67,0.012,0.014,0.018,0.0,0.0,0.096,0.01,0.0,0.058,0.134,0.0,0.056,0.006,0.216,0.006,0.016,0.066,0.0,0.062,0.0,0.008,0.008,0.012,0.024,0.0,0.076,0.006,0.05,0.04,0.0,0.006
68,0.002,0.104,0.03,0.002,0.078,0.016,0.032,0.002,0.022,0.01,0.02,0.056,0.026,0.078,0.004,0.018,0.004,0.06,0.086,0.024,0.05,0.008,0.036,0.006,0.034,0.102,0.022,0.052,0.004,0.01,0.002
69,0.002,0.036,0.046,0.0,0.006,0.008,0.014,0.0,0.0,0.0,0.004,0.032,0.0,0.006,0.0,0.006,0.02,0.126,0.042,0.056,0.016,0.002,0.134,0.002,0.05,0.008,0.024,0.038,0.308,0.014,0.0
70,0.0,0.03,0.026,0.008,0.034,0.036,0.014,0.002,0.05,0.016,0.008,0.014,0.002,0.028,0.026,0.046,0.002,0.086,0.042,0.058,0.026,0.014,0.056,0.002,0.048,0.052,0.012,0.182,0.03,0.05,0.0
71,0.01,0.006,0.032,0.008,0.008,0.006,0.002,0.006,0.0,0.02,0.028,0.008,0.002,0.024,0.0,0.03,0.006,0.038,0.11,0.12,0.036,0.002,0.036,0.004,0.056,0.102,0.03,0.15,0.112,0.0,0.008
72,0.092,0.012,0.008,0.006,0.02,0.002,0.0,0.006,0.012,0.036,0.02,0.028,0.012,0.072,0.03,0.094,0.038,0.0,0.062,0.094,0.048,0.006,0.0,0.002,0.004,0.042,0.004,0.192,0.02,0.0,0.038
73,0.05,0.026,0.008,0.002,0.006,0.02,0.002,0.002,0.018,0.072,0.016,0.078,0.014,0.152,0.0,0.046,0.086,0.0,0.12,0.01,0.02,0.008,0.038,0.058,0.006,0.078,0.008,0.026,0.028,0.0,0.002
74,0.014,0.05,0.04,0.0,0.004,0.052,0.03,0.0,0.0,0.092,0.0,0.022,0.0,0.058,0.0,0.002,0.046,0.01,0.21,0.008,0.026,0.008,0.008,0.01,0.012,0.024,0.024,0.038,0.21,0.0,0.002
75,0.028,0.03,0.04,0.0,0.014,0.032,0.006,0.0,0.03,0.07,0.002,0.06,0.002,0.094,0.0,0.036,0.034,0.006,0.148,0.022,0.024,0.004,0.008,0.08,0.012,0.082,0.008,0.05,0.078,0.0,0.0
76,0.016,0.09,0.046,0.008,0.024,0.024,0.0,0.002,0.0,0.024,0.01,0.018,0.0,0.056,0.03,0.068,0.044,0.034,0.05,0.044,0.046,0.03,0.018,0.018,0.068,0.066,0.004,0.1,0.056,0.002,0.004
77,0.0,0.052,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.004,0.0,0.012,0.0,0.718,0.01,0.008,0.092,0.0,0.002,0.0,0.0,0.006,0.0,0.0,0.0,0.022,0.0,0.008,0.0,0.0,0.0
78,0.066,0.014,0.002,0.0,0.004,0.064,0.0,0.0,0.022,0.084,0.07,0.066,0.012,0.098,0.014,0.068,0.116,0.0,0.064,0.004,0.008,0.0,0.002,0.1,0.004,0.036,0.004,0.02,0.024,0.0,0.034
79,0.018,0.068,0.062,0.012,0.02,0.058,0.024,0.0,0.02,0.016,0.0,0.08,0.01,0.048,0.006,0.032,0.0,0.054,0.094,0.03,0.006,0.002,0.038,0.01,0.034,0.144,0.034,0.046,0.034,0.0,0.0
80,0.036,0.07,0.042,0.002,0.008,0.034,0.0,0.0,0.004,0.05,0.002,0.042,0.072,0.094,0.052,0.054,0.006,0.012,0.052,0.106,0.008,0.008,0.046,0.01,0.028,0.072,0.002,0.062,0.01,0.012,0.004
81,0.084,0.146,0.004,0.0,0.0,0.03,0.0,0.018,0.002,0.086,0.076,0.044,0.0,0.222,0.02,0.048,0.014,0.0,0.006,0.0,0.008,0.024,0.008,0.0,0.002,0.144,0.0,0.012,0.0,0.0,0.002
82,0.088,0.044,0.002,0.004,0.0,0.108,0.006,0.01,0.024,0.07,0.006,0.032,0.002,0.174,0.002,0.008,0.142,0.038,0.096,0.002,0.002,0.038,0.002,0.024,0.008,0.034,0.004,0.018,0.006,0.004,0.002
83,0.018,0.054,0.002,0.002,0.0,0.026,0.0,0.0,0.026,0.076,0.024,0.068,0.0,0.238,0.026,0.034,0.078,0.004,0.038,0.01,0.0,0.002,0.002,0.026,0.0,0.158,0.008,0.016,0.058,0.0,0.006
84,0.002,0.178,0.016,0.008,0.012,0.01,0.0,0.0,0.002,0.006,0.002,0.042,0.018,0.208,0.024,0.012,0.004,0.086,0.02,0.006,0.044,0.0,0.062,0.03,0.01,0.168,0.006,0.01,0.008,0.006,0.0
85,0.002,0.014,0.016,0.0,0.024,0.01,0.0,0.006,0.0,0.008,0.0,0.02,0.03,0.068,0.0,0.006,0.0,0.05,0.186,0.046,0.046,0.016,0.006,0.008,0.192,0.008,0.002,0.138,0.072,0.002,0.024
86,0.032,0.02,0.02,0.0,0.0,0.058,0.002,0.018,0.012,0.008,0.062,0.126,0.002,0.09,0.078,0.02,0.206,0.0,0.068,0.002,0.0,0.0,0.002,0.034,0.0,0.036,0.002,0.066,0.028,0.0,0.008
87,0.028,0.032,0.02,0.01,0.006,0.06,0.0,0.004,0.008,0.062,0.012,0.098,0.038,0.122,0.022,0.01,0.0,0.016,0.024,0.012,0.02,0.01,0.17,0.006,0.036,0.12,0.0,0.044,0.002,0.004,0.004
88,0.006,0.322,0.004,0.018,0.0,0.024,0.0,0.004,0.006,0.024,0.0,0.068,0.002,0.122,0.022,0.144,0.008,0.046,0.01,0.002,0.028,0.006,0.048,0.008,0.004,0.058,0.0,0.012,0.0,0.0,0.004
89,0.006,0.048,0.038,0.008,0.0,0.1,0.004,0.014,0.012,0.032,0.002,0.042,0.002,0.05,0.004,0.014,0.02,0.28,0.044,0.022,0.056,0.024,0.026,0.004,0.048,0.044,0.002,0.042,0.01,0.0,0.002
90,0.01,0.034,0.178,0.0,0.018,0.0,0.0,0.0,0.0,0.002,0.008,0.004,0.0,0.002,0.0,0.094,0.002,0.002,0.028,0.05,0.048,0.0,0.026,0.0,0.044,0.0,0.012,0.012,0.416,0.01,0.0
91,0.014,0.182,0.032,0.014,0.002,0.032,0.0,0.014,0.012,0.032,0.002,0.052,0.01,0.072,0.004,0.104,0.002,0.094,0.006,0.066,0.054,0.018,0.02,0.006,0.016,0.084,0.0,0.05,0.004,0.0,0.002
92,0.024,0.058,0.006,0.0,0.01,0.028,0.024,0.002,0.002,0.06,0.002,0.088,0.012,0.066,0.002,0.026,0.058,0.016,0.118,0.008,0.008,0.004,0.004,0.006,0.028,0.094,0.014,0.172,0.06,0.0,0.0
93,0.012,0.018,0.028,0.0,0.0,0.012,0.0,0.03,0.016,0.026,0.022,0.066,0.0,0.072,0.032,0.018,0.318,0.0,0.062,0.008,0.002,0.012,0.0,0.078,0.0,0.054,0.002,0.082,0.024,0.002,0.004
94,0.012,0.012,0.006,0.0,0.002,0.038,0.0,0.016,0.024,0.08,0.012,0.094,0.0,0.118,0.026,0.002,0.086,0.0,0.032,0.002,0.0,0.0,0.0,0.018,0.002,0.026,0.002,0.388,0.002,0.0,0.0
95,0.0,0.028,0.154,0.0,0.004,0.0,0.0,0.0,0.0,0.068,0.04,0.0,0.0,0.026,0.0,0.04,0.0,0.044,0.038,0.004,0.04,0.004,0.068,0.0,0.236,0.0,0.02,0.044,0.062,0.078,0.002
96,0.004,0.372,0.044,0.002,0.002,0.044,0.002,0.0,0.0,0.046,0.004,0.078,0.014,0.036,0.02,0.044,0.008,0.074,0.008,0.03,0.02,0.01,0.03,0.002,0.014,0.078,0.0,0.01,0.002,0.002,0.0
97,0.018,0.058,0.094,0.0,0.0,0.002,0.028,0.0,0.0,0.0,0.004,0.008,0.0,0.06,0.004,0.0,0.052,0.038,0.096,0.058,0.01,0.002,0.106,0.006,0.068,0.014,0.024,0.024,0.202,0.024,0.0
98,0.002,0.02,0.002,0.0,0.0,0.014,0.002,0.204,0.02,0.008,0.008,0.056,0.0,0.098,0.0,0.028,0.05,0.0,0.09,0.004,0.01,0.014,0.0,0.004,0.01,0.01,0.0,0.338,0.008,0.0,0.0
99,0.008,0.016,0.008,0.0,0.028,0.028,0.004,0.0,0.136,0.014,0.002,0.042,0.008,0.258,0.006,0.034,0.032,0.018,0.104,0.018,0.006,0.004,0.04,0.02,0.002,0.062,0.04,0.048,0.012,0.002,0.0
100,0.036,0.032,0.008,0.0,0.002,0.024,0.004,0.0,0.054,0.084,0.012,0.034,0.014,0.162,0.004,0.078,0.124,0.0,0.038,0.008,0.0,0.004,0.036,0.044,0.0,0.074,0.002,0.108,0.006,0.0,0.008
101,0.032,0.07,0.014,0.018,0.0,0.156,0.0,0.004,0.004,0.052,0.002,0.158,0.004,0.096,0.0,0.032,0.034,0.026,0.004,0.004,0.008,0.126,0.002,0.0,0.002,0.14,0.002,0.004,0.0,0.0,0.006
102,0.008,0.016,0.094,0.0,0.03,0.002,0.002,0.0,0.0,0.018,0.014,0.0,0.0,0.034,0.0,0.01,0.0,0.014,0.134,0.026,0.056,0.0,0.002,0.0,0.046,0.0,0.098,0.088,0.304,0.004,0.0
103,0.006,0.066,0.022,0.002,0.03,0.066,0.026,0.0,0.008,0.01,0.01,0.008,0.0,0.006,0.002,0.026,0.018,0.028,0.158,0.138,0.014,0.006,0.032,0.002,0.062,0.014,0.004,0.09,0.142,0.0,0.004
104,0.028,0.108,0.0,0.004,0.016,0.014,0.0,0.008,0.0,0.076,0.06,0.036,0.006,0.2,0.02,0.06,0.074,0.002,0.032,0.026,0.002,0.016,0.032,0.0,0.002,0.026,0.0,0.142,0.008,0.0,0.002
105,0.028,0.034,0.058,0.0,0.01,0.018,0.012,0.002,0.0,0.072,0.034,0.04,0.0,0.084,0.02,0.016,0.102,0.002,0.112,0.018,0.006,0.0,0.0,0.054,0.002,0.068,0.032,0.078,0.084,0.0,0.014
106,0.014,0.066,0.06,0.014,0.0,0.116,0.014,0.0,0.024,0.036,0.0,0.024,0.012,0.068,0.0,0.008,0.0,0.08,0.026,0.048,0.02,0.002,0.088,0.002,0.03,0.146,0.006,0.09,0.006,0.0,0.0
107,0.026,0.02,0.036,0.0,0.002,0.01,0.006,0.006,0.0,0.044,0.008,0.082,0.0,0.05,0.05,0.024,0.048,0.024,0.15,0.12,0.0,0.006,0.0,0.014,0.0,0.032,0.062,0.1,0.074,0.002,0.004
108,0.004,0.012,0.0,0.0,0.002,0.038,0.0,0.006,0.004,0.052,0.0,0.058,0.01,0.506,0.034,0.002,0.182,0.0,0.03,0.0,0.0,0.006,0.002,0.002,0.006,0.008,0.0,0.034,0.002,0.0,0.0
109,0.006,0.014,0.006,0.0,0.004,0.024,0.0,0.046,0.004,0.022,0.004,0.03,0.014,0.084,0.0,0.022,0.004,0.0,0.174,0.02,0.01,0.036,0.002,0.01,0.014,0.01,0.0,0.424,0.012,0.0,0.004
