,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
32,0.086,0.036,0.048,0.0,0.0,0.008,0.0,0.038,0.004,0.042,0.004,0.02,0.008,0.04,0.006,0.054,0.014,0.048,0.17,0.014,0.046,0.024,0.168,0.006,0.016,0.014,0.004,0.052,0.016,0.01,0.004
33,0.026,0.046,0.066,0.004,0.002,0.044,0.004,0.0,0.0,0.082,0.004,0.038,0.004,0.166,0.016,0.056,0.052,0.01,0.05,0.008,0.018,0.042,0.014,0.004,0.016,0.064,0.004,0.044,0.112,0.002,0.002
34,0.008,0.14,0.008,0.002,0.0,0.05,0.0,0.002,0.08,0.002,0.05,0.016,0.0,0.014,0.004,0.076,0.03,0.0,0.218,0.008,0.01,0.002,0.014,0.092,0.008,0.006,0.006,0.092,0.038,0.0,0.024
35,0.038,0.156,0.038,0.01,0.0,0.094,0.002,0.0,0.024,0.15,0.014,0.002,0.0,0.086,0.034,0.006,0.028,0.022,0.066,0.008,0.006,0.006,0.106,0.016,0.028,0.018,0.004,0.03,0.008,0.0,0.0
36,0.1,0.048,0.0,0.028,0.0,0.272,0.006,0.0,0.01,0.092,0.018,0.004,0.0,0.044,0.06,0.066,0.02,0.008,0.012,0.002,0.0,0.008,0.042,0.026,0.014,0.022,0.002,0.07,0.018,0.0,0.008
37,0.024,0.046,0.024,0.004,0.022,0.096,0.004,0.0,0.006,0.07,0.002,0.01,0.03,0.116,0.004,0.01,0.068,0.014,0.044,0.012,0.048,0.01,0.032,0.002,0.012,0.032,0.018,0.02,0.212,0.004,0.004
38,0.168,0.038,0.014,0.002,0.0,0.026,0.004,0.004,0.006,0.156,0.02,0.008,0.0,0.104,0.014,0.024,0.044,0.03,0.162,0.002,0.01,0.022,0.008,0.01,0.02,0.004,0.002,0.054,0.04,0.002,0.002
39,0.028,0.106,0.02,0.01,0.01,0.082,0.008,0.0,0.0,0.036,0.002,0.012,0.096,0.136,0.014,0.006,0.082,0.018,0.028,0.076,0.024,0.012,0.058,0.0,0.022,0.076,0.002,0.006,0.028,0.002,0.0
40,0.0,0.052,0.034,0.002,0.004,0.036,0.002,0.016,0.006,0.004,0.002,0.032,0.0,0.022,0.002,0.034,0.014,0.058,0.074,0.046,0.016,0.004,0.01,0.014,0.056,0.1,0.018,0.144,0.142,0.022,0.034
41,0.052,0.056,0.036,0.008,0.026,0.078,0.02,0.0,0.014,0.042,0.02,0.028,0.0,0.026,0.074,0.078,0.012,0.012,0.03,0.034,0.012,0.012,0.06,0.024,0.012,0.014,0.006,0.09,0.12,0.0,0.004
42,0.062,0.026,0.088,0.0,0.0,0.044,0.0,0.01,0.002,0.186,0.02,0.004,0.002,0.092,0.004,0.034,0.022,0.042,0.056,0.002,0.02,0.032,0.074,0.026,0.034,0.046,0.006,0.05,0.01,0.004,0.002
43,0.03,0.026,0.008,0.01,0.004,0.032,0.008,0.0,0.016,0.028,0.004,0.004,0.0,0.008,0.008,0.112,0.002,0.004,0.108,0.026,0.008,0.026,0.066,0.006,0.048,0.0,0.006,0.154,0.058,0.002,0.188
44,0.04,0.054,0.01,0.0,0.0,0.014,0.002,0.0,0.034,0.038,0.016,0.03,0.002,0.014,0.008,0.028,0.016,0.018,0.114,0.004,0.044,0.04,0.016,0.096,0.018,0.01,0.012,0.116,0.106,0.002,0.098
45,0.042,0.058,0.024,0.008,0.012,0.054,0.004,0.0,0.04,0.046,0.028,0.03,0.004,0.178,0.028,0.03,0.1,0.016,0.078,0.008,0.018,0.02,0.016,0.028,0.0,0.028,0.002,0.036,0.054,0.0,0.01
46,0.024,0.066,0.024,0.0,0.022,0.006,0.008,0.002,0.008,0.014,0.012,0.034,0.0,0.022,0.046,0.034,0.002,0.042,0.308,0.008,0.022,0.012,0.03,0.012,0.052,0.026,0.0,0.108,0.052,0.002,0.002
47,0.012,0.06,0.02,0.002,0.0,0.038,0.002,0.0,0.036,0.006,0.152,0.022,0.0,0.008,0.01,0.09,0.032,0.002,0.092,0.04,0.008,0.01,0.008,0.084,0.022,0.006,0.002,0.164,0.058,0.004,0.01
48,0.006,0.022,0.004,0.004,0.0,0.022,0.058,0.0,0.002,0.01,0.002,0.002,0.026,0.314,0.0,0.006,0.034,0.022,0.016,0.006,0.008,0.002,0.088,0.004,0.01,0.302,0.01,0.014,0.006,0.0,0.0
49,0.002,0.134,0.02,0.0,0.024,0.006,0.02,0.0,0.006,0.016,0.042,0.026,0.004,0.018,0.018,0.03,0.01,0.028,0.152,0.028,0.018,0.012,0.02,0.002,0.188,0.01,0.006,0.1,0.06,0.0,0.0
50,0.018,0.082,0.038,0.0,0.012,0.022,0.006,0.0,0.002,0.022,0.02,0.016,0.0,0.04,0.006,0.048,0.05,0.014,0.18,0.1,0.02,0.008,0.01,0.02,0.032,0.002,0.008,0.168,0.024,0.002,0.03
51,0.02,0.108,0.034,0.01,0.0,0.018,0.002,0.008,0.014,0.044,0.034,0.016,0.002,0.124,0.018,0.09,0.036,0.048,0.03,0.018,0.04,0.026,0.03,0.004,0.042,0.03,0.0,0.116,0.014,0.0,0.024
52,0.116,0.062,0.028,0.006,0.004,0.098,0.01,0.002,0.022,0.094,0.048,0.002,0.0,0.044,0.018,0.032,0.03,0.044,0.108,0.012,0.006,0.01,0.016,0.016,0.014,0.008,0.0,0.106,0.04,0.0,0.004
53,0.072,0.092,0.02,0.02,0.01,0.094,0.01,0.002,0.022,0.062,0.008,0.004,0.004,0.044,0.086,0.092,0.014,0.024,0.044,0.01,0.03,0.002,0.012,0.05,0.006,0.016,0.0,0.05,0.088,0.0,0.012
54,0.02,0.134,0.012,0.004,0.004,0.034,0.002,0.0,0.02,0.068,0.038,0.012,0.0,0.114,0.03,0.076,0.016,0.034,0.026,0.024,0.008,0.012,0.044,0.006,0.04,0.034,0.0,0.146,0.042,0.0,0.0
55,0.016,0.018,0.086,0.006,0.016,0.02,0.004,0.004,0.0,0.03,0.0,0.012,0.022,0.14,0.0,0.004,0.036,0.076,0.124,0.008,0.026,0.026,0.096,0.004,0.04,0.04,0.008,0.108,0.03,0.0,0.0
56,0.006,0.038,0.024,0.0,0.004,0.06,0.002,0.018,0.006,0.076,0.012,0.006,0.012,0.302,0.006,0.002,0.124,0.0,0.016,0.006,0.004,0.004,0.042,0.002,0.024,0.082,0.022,0.09,0.01,0.0,0.0
57,0.068,0.17,0.04,0.006,0.002,0.02,0.0,0.02,0.006,0.052,0.01,0.022,0.0,0.03,0.016,0.02,0.01,0.07,0.064,0.014,0.02,0.022,0.082,0.004,0.062,0.006,0.002,0.05,0.102,0.008,0.002
58,0.0,0.098,0.09,0.0,0.004,0.01,0.002,0.002,0.028,0.006,0.002,0.006,0.0,0.004,0.0,0.014,0.002,0.024,0.078,0.038,0.008,0.002,0.014,0.006,0.036,0.084,0.004,0.074,0.286,0.006,0.072
59,0.034,0.096,0.022,0.0,0.016,0.052,0.006,0.002,0.036,0.044,0.016,0.044,0.014,0.066,0.012,0.022,0.048,0.018,0.126,0.006,0.032,0.008,0.036,0.008,0.06,0.062,0.006,0.036,0.072,0.0,0.0
60,0.002,0.016,0.048,0.0,0.01,0.002,0.058,0.018,0.038,0.018,0.008,0.01,0.004,0.006,0.004,0.004,0.02,0.038,0.34,0.05,0.008,0.008,0.014,0.002,0.066,0.01,0.004,0.052,0.122,0.018,0.002
61,0.006,0.102,0.032,0.002,0.004,0.006,0.0,0.024,0.006,0.032,0.038,0.102,0.004,0.06,0.01,0.036,0.03,0.052,0.11,0.04,0.036,0.014,0.02,0.0,0.048,0.032,0.006,0.098,0.034,0.006,0.01
62,0.004,0.078,0.026,0.004,0.004,0.004,0.01,0.01,0.008,0.0,0.02,0.074,0.0,0.064,0.0,0.022,0.028,0.01,0.166,0.044,0.008,0.016,0.0,0.008,0.048,0.01,0.024,0.114,0.184,0.004,0.008
63,0.006,0.094,0.05,0.002,0.02,0.01,0.0,0.002,0.016,0.018,0.022,0.032,0.0,0.044,0.01,0.046,0.042,0.014,0.156,0.07,0.034,0.004,0.006,0.056,0.018,0.016,0.016,0.13,0.062,0.002,0.002
64,0.002,0.116,0.026,0.004,0.002,0.004,0.008,0.008,0.004,0.004,0.016,0.092,0.002,0.048,0.0,0.06,0.026,0.01,0.142,0.03,0.004,0.014,0.0,0.01,0.06,0.026,0.02,0.098,0.164,0.0,0.0
65,0.0,0.018,0.002,0.0,0.002,0.032,0.0,0.008,0.002,0.008,0.004,0.018,0.008,0.44,0.004,0.004,0.148,0.004,0.018,0.0,0.01,0.0,0.012,0.006,0.034,0.176,0.006,0.01,0.026,0.0,0.0
66,0.062,0.056,0.0,0.004,0.008,0.018,0.0,0.0,0.034,0.024,0.008,0.02,0.0,0.012,0.016,0.044,0.076,0.006,0.33,0.006,0.03,0.036,0.014,0.064,0.014,0.006,0.006,0.068,0.024,0.002,0.012
67,0.01,0.106,0.068,0.002,0.004,0.056,0.012,0.0,0.004,0.042,0.012,0.008,0.004,0.18,0.018,0.022,0.06,0.03,0.03,0.01,0.006,0.006,0.028,0.002,0.032,0.09,0.028,0.024,0.106,0.0,0.0
68,0.006,0.048,0.104,0.0,0.008,0.006,0.0,0.0,0.0,0.02,0.0,0.02,0.002,0.164,0.008,0.03,0.006,0.088,0.078,0.002,0.03,0.086,0.092,0.02,0.008,0.012,0.022,0.122,0.004,0.006,0.008
69,0.022,0.162,0.024,0.002,0.01,0.022,0.01,0.014,0.016,0.09,0.034,0.046,0.004,0.088,0.01,0.052,0.034,0.032,0.058,0.018,0.008,0.008,0.032,0.046,0.024,0.024,0.004,0.038,0.058,0.004,0.006
70,0.004,0.01,0.09,0.014,0.024,0.022,0.008,0.018,0.01,0.016,0.016,0.104,0.004,0.082,0.006,0.016,0.092,0.014,0.084,0.022,0.034,0.044,0.0,0.012,0.014,0.032,0.02,0.054,0.118,0.006,0.01
71,0.044,0.092,0.052,0.002,0.0,0.024,0.0,0.002,0.004,0.07,0.038,0.018,0.0,0.052,0.0,0.014,0.034,0.028,0.23,0.02,0.016,0.044,0.036,0.002,0.048,0.052,0.004,0.054,0.01,0.004,0.006
72,0.0,0.054,0.012,0.0,0.0,0.014,0.0,0.004,0.064,0.002,0.018,0.024,0.0,0.004,0.0,0.064,0.026,0.044,0.06,0.018,0.024,0.002,0.006,0.006,0.016,0.068,0.006,0.316,0.128,0.008,0.012
73,0.016,0.158,0.024,0.01,0.0,0.044,0.01,0.0,0.004,0.064,0.0,0.004,0.004,0.2,0.018,0.03,0.012,0.042,0.062,0.002,0.018,0.016,0.1,0.0,0.04,0.066,0.01,0.032,0.014,0.0,0.0
74,0.028,0.074,0.012,0.002,0.032,0.062,0.006,0.0,0.036,0.04,0.01,0.012,0.0,0.058,0.098,0.044,0.02,0.016,0.034,0.038,0.002,0.022,0.056,0.008,0.052,0.022,0.0,0.162,0.054,0.0,0.0
75,0.058,0.076,0.018,0.012,0.0,0.13,0.006,0.002,0.034,0.12,0.02,0.002,0.0,0.052,0.01,0.036,0.006,0.044,0.076,0.012,0.002,0.026,0.046,0.006,0.044,0.028,0.004,0.104,0.022,0.0,0.004
76,0.062,0.152,0.076,0.004,0.0,0.056,0.016,0.0,0.022,0.06,0.018,0.002,0.0,0.072,0.012,0.032,0.006,0.038,0.058,0.006,0.014,0.01,0.028,0.008,0.018,0.02,0.006,0.038,0.164,0.002,0.0
77,0.028,0.084,0.044,0.0,0.016,0.018,0.04,0.0,0.008,0.024,0.006,0.01,0.004,0.034,0.004,0.022,0.016,0.04,0.09,0.064,0.022,0.014,0.04,0.028,0.066,0.008,0.014,0.05,0.2,0.004,0.002
78,0.002,0.076,0.06,0.006,0.024,0.012,0.018,0.0,0.006,0.004,0.01,0.048,0.0,0.028,0.016,0.044,0.034,0.022,0.122,0.068,0.042,0.012,0.024,0.032,0.046,0.014,0.014,0.112,0.1,0.002,0.002
79,0.006,0.07,0.002,0.004,0.002,0.006,0.004,0.008,0.022,0.0,0.04,0.11,0.004,0.014,0.002,0.018,0.078,0.012,0.182,0.006,0.016,0.02,0.0,0.018,0.012,0.016,0.03,0.226,0.016,0.004,0.052
80,0.01,0.018,0.134,0.002,0.004,0.008,0.004,0.016,0.004,0.012,0.002,0.032,0.008,0.024,0.006,0.028,0.014,0.072,0.078,0.094,0.014,0.014,0.02,0.002,0.04,0.042,0.01,0.07,0.214,0.004,0.0
81,0.038,0.092,0.014,0.006,0.004,0.014,0.004,0.0,0.034,0.054,0.02,0.018,0.002,0.048,0.042,0.062,0.122,0.01,0.054,0.03,0.04,0.014,0.016,0.064,0.01,0.01,0.008,0.098,0.064,0.0,0.008
82,0.008,0.028,0.068,0.002,0.004,0.044,0.002,0.002,0.0,0.072,0.024,0.002,0.0,0.064,0.002,0.014,0.018,0.096,0.102,0.052,0.014,0.012,0.182,0.004,0.058,0.018,0.002,0.062,0.028,0.016,0.0
83,0.034,0.116,0.014,0.0,0.002,0.026,0.002,0.01,0.03,0.062,0.022,0.112,0.0,0.09,0.0,0.0,0.056,0.008,0.064,0.034,0.01,0.002,0.018,0.002,0.184,0.018,0.002,0.026,0.038,0.018,0.0
84,0.006,0.232,0.064,0.0,0.002,0.008,0.008,0.006,0.0,0.018,0.002,0.008,0.0,0.032,0.002,0.01,0.002,0.134,0.078,0.006,0.058,0.022,0.088,0.008,0.052,0.01,0.008,0.066,0.064,0.004,0.002
85,0.042,0.07,0.024,0.0,0.01,0.056,0.002,0.002,0.028,0.04,0.02,0.06,0.01,0.096,0.012,0.034,0.122,0.02,0.056,0.006,0.034,0.01,0.004,0.008,0.016,0.046,0.002,0.058,0.112,0.0,0.0
86,0.048,0.09,0.022,0.012,0.01,0.04,0.002,0.008,0.006,0.082,0.026,0.042,0.002,0.114,0.088,0.054,0.022,0.016,0.044,0.0,0.014,0.012,0.022,0.016,0.072,0.008,0.0,0.09,0.016,0.0,0.022
87,0.008,0.08,0.016,0.004,0.012,0.022,0.012,0.0,0.01,0.052,0.008,0.018,0.002,0.042,0.014,0.086,0.026,0.022,0.092,0.044,0.06,0.014,0.078,0.002,0.078,0.054,0.002,0.042,0.096,0.004,0.0
88,0.022,0.034,0.012,0.0,0.012,0.006,0.022,0.0,0.004,0.022,0.014,0.018,0.0,0.014,0.034,0.042,0.02,0.036,0.114,0.018,0.048,0.034,0.022,0.044,0.046,0.004,0.008,0.154,0.17,0.002,0.024
89,0.01,0.026,0.032,0.01,0.014,0.02,0.004,0.002,0.0,0.022,0.002,0.032,0.012,0.322,0.004,0.008,0.046,0.042,0.04,0.006,0.03,0.034,0.024,0.002,0.076,0.074,0.022,0.058,0.02,0.0,0.006
90,0.022,0.02,0.018,0.0,0.008,0.036,0.006,0.002,0.002,0.054,0.0,0.014,0.012,0.474,0.008,0.042,0.048,0.01,0.01,0.004,0.008,0.016,0.026,0.02,0.034,0.054,0.014,0.022,0.016,0.0,0.0
91,0.018,0.108,0.024,0.0,0.002,0.028,0.006,0.0,0.004,0.05,0.006,0.004,0.0,0.068,0.018,0.02,0.01,0.068,0.106,0.018,0.044,0.01,0.246,0.0,0.018,0.022,0.006,0.054,0.04,0.0,0.002
92,0.022,0.096,0.032,0.01,0.01,0.032,0.006,0.014,0.0,0.026,0.002,0.066,0.018,0.082,0.01,0.012,0.022,0.066,0.056,0.018,0.046,0.006,0.026,0.006,0.086,0.026,0.014,0.08,0.102,0.006,0.002
93,0.012,0.11,0.026,0.002,0.002,0.088,0.012,0.0,0.022,0.084,0.016,0.004,0.0,0.04,0.002,0.024,0.006,0.038,0.072,0.066,0.024,0.022,0.034,0.002,0.012,0.084,0.0,0.148,0.048,0.0,0.0
94,0.004,0.07,0.046,0.0,0.004,0.004,0.01,0.01,0.01,0.018,0.074,0.026,0.004,0.03,0.006,0.084,0.014,0.032,0.148,0.058,0.012,0.018,0.008,0.006,0.07,0.012,0.006,0.108,0.096,0.006,0.006
95,0.024,0.028,0.004,0.002,0.006,0.034,0.0,0.006,0.002,0.114,0.0,0.028,0.01,0.41,0.002,0.006,0.058,0.002,0.01,0.0,0.024,0.02,0.008,0.006,0.014,0.156,0.006,0.002,0.018,0.0,0.0
96,0.026,0.032,0.036,0.002,0.008,0.076,0.008,0.004,0.0,0.102,0.002,0.012,0.03,0.278,0.004,0.008,0.016,0.022,0.026,0.01,0.034,0.032,0.03,0.006,0.012,0.112,0.01,0.008,0.052,0.002,0.0
97,0.014,0.04,0.008,0.004,0.0,0.028,0.02,0.0,0.008,0.044,0.006,0.008,0.006,0.418,0.002,0.032,0.07,0.01,0.008,0.0,0.022,0.018,0.06,0.0,0.018,0.102,0.004,0.03,0.018,0.0,0.002
98,0.004,0.004,0.002,0.0,0.036,0.004,0.0,0.0,0.004,0.006,0.002,0.018,0.0,0.026,0.0,0.018,0.004,0.04,0.022,0.006,0.006,0.074,0.008,0.006,0.05,0.0,0.0,0.586,0.056,0.0,0.018
99,0.008,0.196,0.012,0.004,0.002,0.054,0.0,0.002,0.006,0.018,0.02,0.006,0.0,0.328,0.01,0.028,0.13,0.02,0.022,0.006,0.014,0.002,0.008,0.008,0.012,0.012,0.004,0.046,0.022,0.0,0.0
100,0.014,0.064,0.006,0.0,0.008,0.212,0.006,0.004,0.04,0.168,0.034,0.004,0.0,0.118,0.006,0.018,0.11,0.006,0.016,0.018,0.0,0.004,0.006,0.02,0.006,0.012,0.03,0.036,0.034,0.0,0.0
101,0.008,0.056,0.07,0.004,0.008,0.008,0.004,0.002,0.002,0.04,0.002,0.016,0.004,0.028,0.008,0.014,0.01,0.102,0.068,0.062,0.028,0.004,0.026,0.0,0.054,0.048,0.018,0.038,0.268,0.0,0.0
102,0.01,0.106,0.038,0.002,0.002,0.028,0.0,0.008,0.002,0.032,0.034,0.05,0.002,0.03,0.006,0.014,0.02,0.03,0.202,0.028,0.066,0.014,0.066,0.01,0.066,0.02,0.012,0.048,0.048,0.006,0.0
103,0.082,0.042,0.026,0.006,0.038,0.018,0.016,0.0,0.008,0.064,0.018,0.004,0.004,0.006,0.024,0.02,0.016,0.034,0.122,0.03,0.014,0.03,0.012,0.004,0.012,0.008,0.02,0.052,0.26,0.01,0.0
104,0.024,0.134,0.046,0.004,0.006,0.092,0.004,0.004,0.012,0.076,0.012,0.0,0.002,0.088,0.014,0.024,0.022,0.056,0.05,0.022,0.016,0.006,0.11,0.004,0.034,0.02,0.004,0.06,0.052,0.0,0.002
105,0.016,0.036,0.02,0.006,0.0,0.08,0.058,0.0,0.0,0.034,0.004,0.0,0.01,0.332,0.006,0.01,0.054,0.012,0.03,0.018,0.004,0.008,0.086,0.0,0.012,0.134,0.008,0.016,0.006,0.0,0.0
106,0.04,0.118,0.016,0.002,0.004,0.016,0.0,0.0,0.016,0.006,0.05,0.076,0.002,0.066,0.024,0.042,0.064,0.006,0.1,0.042,0.024,0.002,0.006,0.078,0.026,0.006,0.016,0.08,0.054,0.002,0.016
107,0.002,0.114,0.054,0.018,0.0,0.002,0.0,0.02,0.01,0.002,0.056,0.14,0.0,0.03,0.016,0.098,0.03,0.006,0.064,0.06,0.008,0.002,0.002,0.002,0.022,0.016,0.006,0.142,0.042,0.028,0.008
108,0.098,0.066,0.01,0.002,0.004,0.026,0.004,0.004,0.028,0.062,0.042,0.014,0.004,0.02,0.012,0.042,0.006,0.01,0.126,0.036,0.06,0.036,0.01,0.046,0.016,0.012,0.014,0.094,0.068,0.0,0.028
109,0.026,0.166,0.026,0.006,0.012,0.02,0.008,0.002,0.01,0.076,0.016,0.028,0.0,0.052,0.08,0.046,0.026,0.018,0.044,0.004,0.014,0.034,0.036,0.052,0.016,0.006,0.006,0.072,0.086,0.0,0.012
