,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
32,0.094,0.02,0.006,0.004,0.01,0.002,0.006,0.016,0.046,0.05,0.002,0.062,0.002,0.09,0.002,0.04,0.142,0.004,0.028,0.01,0.01,0.01,0.1,0.012,0.008,0.04,0.01,0.032,0.142,0.0,0.0
33,0.014,0.03,0.0,0.0,0.0,0.022,0.0,0.0,0.056,0.004,0.018,0.008,0.0,0.586,0.0,0.094,0.06,0.0,0.014,0.0,0.0,0.018,0.018,0.0,0.022,0.022,0.0,0.014,0.0,0.0,0.0
34,0.054,0.088,0.006,0.0,0.0,0.188,0.002,0.006,0.0,0.076,0.012,0.004,0.01,0.09,0.008,0.186,0.0,0.006,0.028,0.012,0.006,0.016,0.01,0.0,0.026,0.05,0.002,0.026,0.0,0.012,0.076
35,0.032,0.066,0.018,0.02,0.008,0.044,0.024,0.03,0.01,0.058,0.008,0.144,0.002,0.054,0.0,0.058,0.018,0.008,0.108,0.022,0.002,0.01,0.01,0.026,0.048,0.022,0.004,0.096,0.048,0.002,0.0
36,0.068,0.026,0.002,0.0,0.0,0.038,0.004,0.004,0.058,0.018,0.014,0.08,0.0,0.336,0.016,0.036,0.126,0.0,0.098,0.002,0.002,0.004,0.002,0.0,0.004,0.022,0.0,0.04,0.0,0.0,0.0
37,0.07,0.086,0.004,0.0,0.0,0.042,0.0,0.01,0.024,0.036,0.006,0.038,0.004,0.258,0.038,0.03,0.124,0.002,0.026,0.0,0.002,0.034,0.01,0.014,0.002,0.104,0.0,0.018,0.016,0.0,0.002
38,0.076,0.078,0.006,0.014,0.032,0.01,0.008,0.002,0.012,0.044,0.008,0.062,0.002,0.122,0.034,0.022,0.102,0.008,0.044,0.008,0.004,0.004,0.014,0.03,0.014,0.074,0.004,0.016,0.14,0.002,0.004
39,0.114,0.034,0.01,0.0,0.034,0.01,0.002,0.002,0.016,0.056,0.004,0.092,0.0,0.074,0.014,0.11,0.056,0.0,0.116,0.032,0.004,0.014,0.026,0.016,0.01,0.028,0.014,0.052,0.056,0.0,0.004
40,0.024,0.072,0.0,0.0,0.0,0.122,0.002,0.004,0.0,0.048,0.1,0.012,0.002,0.084,0.012,0.104,0.004,0.0,0.058,0.012,0.002,0.018,0.066,0.002,0.01,0.054,0.0,0.08,0.006,0.04,0.062
41,0.012,0.188,0.044,0.004,0.008,0.016,0.0,0.01,0.094,0.046,0.022,0.102,0.0,0.086,0.026,0.03,0.148,0.006,0.036,0.004,0.002,0.0,0.012,0.0,0.004,0.056,0.014,0.022,0.006,0.0,0.002
42,0.06,0.022,0.006,0.0,0.0,0.092,0.002,0.026,0.022,0.172,0.002,0.008,0.012,0.136,0.016,0.03,0.002,0.004,0.034,0.1,0.022,0.038,0.022,0.0,0.05,0.054,0.0,0.066,0.0,0.0,0.002
43,0.03,0.036,0.008,0.0,0.012,0.002,0.002,0.01,0.004,0.05,0.006,0.098,0.0,0.21,0.004,0.128,0.044,0.01,0.094,0.024,0.004,0.012,0.016,0.004,0.008,0.03,0.014,0.064,0.076,0.0,0.0
44,0.002,0.054,0.036,0.006,0.0,0.036,0.0,0.004,0.0,0.042,0.002,0.028,0.008,0.056,0.038,0.016,0.0,0.03,0.046,0.074,0.072,0.044,0.15,0.0,0.12,0.038,0.006,0.042,0.04,0.01,0.0
45,0.026,0.13,0.004,0.0,0.022,0.008,0.002,0.002,0.02,0.014,0.056,0.046,0.0,0.232,0.154,0.006,0.082,0.022,0.018,0.002,0.004,0.01,0.012,0.044,0.004,0.034,0.002,0.012,0.032,0.0,0.0
46,0.004,0.02,0.07,0.014,0.004,0.004,0.05,0.006,0.002,0.008,0.012,0.018,0.004,0.052,0.0,0.056,0.016,0.042,0.12,0.016,0.02,0.0,0.134,0.012,0.034,0.014,0.006,0.144,0.118,0.0,0.0
47,0.0,0.016,0.08,0.0,0.082,0.0,0.002,0.002,0.0,0.0,0.0,0.022,0.0,0.01,0.0,0.0,0.0,0.064,0.054,0.128,0.002,0.012,0.072,0.0,0.03,0.148,0.012,0.036,0.228,0.0,0.0
48,0.0,0.08,0.212,0.0,0.004,0.0,0.002,0.0,0.0,0.0,0.0,0.156,0.0,0.006,0.0,0.002,0.0,0.046,0.078,0.08,0.002,0.004,0.034,0.0,0.034,0.008,0.006,0.078,0.164,0.004,0.0
49,0.0,0.014,0.076,0.0,0.036,0.004,0.006,0.002,0.0,0.0,0.002,0.034,0.0,0.1,0.0,0.0,0.002,0.014,0.212,0.032,0.006,0.01,0.024,0.0,0.038,0.026,0.008,0.24,0.108,0.004,0.002
50,0.0,0.016,0.066,0.0,0.026,0.0,0.086,0.0,0.0,0.002,0.002,0.014,0.0,0.024,0.0,0.0,0.002,0.018,0.122,0.068,0.004,0.02,0.072,0.0,0.048,0.024,0.022,0.03,0.326,0.002,0.006
51,0.0,0.002,0.088,0.002,0.032,0.0,0.008,0.0,0.0,0.0,0.0,0.006,0.0,0.01,0.0,0.006,0.0,0.004,0.11,0.084,0.008,0.002,0.036,0.0,0.016,0.022,0.038,0.042,0.478,0.004,0.002
52,0.006,0.072,0.01,0.0,0.0,0.132,0.012,0.0,0.0,0.044,0.012,0.03,0.002,0.056,0.006,0.052,0.018,0.03,0.018,0.022,0.04,0.04,0.046,0.02,0.074,0.03,0.012,0.124,0.044,0.04,0.008
53,0.012,0.02,0.006,0.01,0.008,0.006,0.006,0.006,0.004,0.056,0.008,0.036,0.01,0.052,0.002,0.046,0.082,0.038,0.25,0.012,0.038,0.008,0.004,0.008,0.01,0.052,0.008,0.1,0.098,0.0,0.004
54,0.002,0.07,0.01,0.012,0.016,0.01,0.012,0.022,0.004,0.004,0.006,0.02,0.0,0.07,0.0,0.016,0.03,0.014,0.29,0.022,0.042,0.004,0.002,0.006,0.042,0.01,0.012,0.17,0.08,0.0,0.002
55,0.034,0.038,0.004,0.0,0.0,0.082,0.006,0.018,0.004,0.088,0.012,0.008,0.0,0.4,0.004,0.012,0.016,0.01,0.052,0.014,0.018,0.006,0.044,0.0,0.026,0.056,0.0,0.042,0.002,0.0,0.004
56,0.0,0.034,0.094,0.008,0.004,0.002,0.0,0.006,0.0,0.006,0.0,0.006,0.004,0.014,0.0,0.024,0.008,0.0,0.084,0.012,0.01,0.01,0.01,0.012,0.002,0.008,0.032,0.026,0.424,0.004,0.156
57,0.008,0.066,0.02,0.008,0.006,0.006,0.012,0.0,0.01,0.032,0.002,0.032,0.004,0.134,0.004,0.012,0.112,0.054,0.034,0.008,0.082,0.01,0.024,0.034,0.026,0.02,0.008,0.034,0.196,0.002,0.0
58,0.006,0.078,0.224,0.002,0.01,0.01,0.002,0.008,0.0,0.006,0.002,0.07,0.008,0.024,0.0,0.01,0.006,0.114,0.04,0.038,0.036,0.04,0.038,0.0,0.08,0.034,0.002,0.036,0.032,0.038,0.006
59,0.034,0.026,0.006,0.0,0.0,0.064,0.006,0.004,0.078,0.106,0.01,0.01,0.002,0.248,0.0,0.088,0.048,0.004,0.02,0.0,0.0,0.01,0.006,0.0,0.058,0.158,0.0,0.014,0.0,0.0,0.0
60,0.0,0.036,0.034,0.0,0.002,0.044,0.01,0.004,0.0,0.022,0.006,0.036,0.0,0.048,0.006,0.05,0.084,0.088,0.114,0.024,0.024,0.01,0.11,0.0,0.022,0.024,0.038,0.108,0.046,0.006,0.004
61,0.008,0.028,0.0,0.0,0.0,0.036,0.0,0.004,0.0,0.138,0.0,0.004,0.002,0.294,0.002,0.006,0.008,0.004,0.0,0.026,0.008,0.016,0.05,0.0,0.018,0.322,0.0,0.01,0.006,0.01,0.0
62,0.014,0.09,0.046,0.012,0.004,0.086,0.024,0.008,0.002,0.066,0.014,0.034,0.016,0.034,0.006,0.01,0.038,0.044,0.062,0.014,0.048,0.022,0.028,0.018,0.128,0.022,0.004,0.042,0.026,0.038,0.0
63,0.024,0.052,0.058,0.002,0.006,0.028,0.008,0.014,0.0,0.054,0.004,0.056,0.016,0.026,0.004,0.014,0.014,0.11,0.078,0.02,0.028,0.054,0.038,0.028,0.108,0.016,0.004,0.04,0.036,0.06,0.0
64,0.002,0.026,0.01,0.016,0.0,0.038,0.008,0.002,0.0,0.042,0.014,0.014,0.0,0.06,0.01,0.01,0.014,0.052,0.018,0.142,0.034,0.006,0.1,0.0,0.02,0.278,0.002,0.054,0.01,0.018,0.0
65,0.044,0.248,0.012,0.0,0.0,0.002,0.002,0.0,0.024,0.024,0.026,0.012,0.0,0.306,0.066,0.012,0.062,0.012,0.008,0.002,0.02,0.012,0.016,0.034,0.004,0.04,0.0,0.006,0.006,0.0,0.0
66,0.038,0.032,0.022,0.022,0.01,0.004,0.0,0.0,0.014,0.012,0.028,0.038,0.0,0.086,0.058,0.016,0.066,0.016,0.19,0.032,0.004,0.004,0.022,0.058,0.0,0.006,0.034,0.092,0.088,0.0,0.008
67,0.0,0.026,0.024,0.0,0.0,0.018,0.002,0.0,0.0,0.024,0.0,0.012,0.0,0.052,0.0,0.012,0.002,0.112,0.038,0.008,0.04,0.008,0.256,0.0,0.068,0.224,0.004,0.014,0.048,0.004,0.004
68,0.018,0.172,0.004,0.0,0.0,0.006,0.002,0.0,0.034,0.008,0.03,0.032,0.006,0.264,0.01,0.034,0.134,0.0,0.024,0.006,0.018,0.004,0.01,0.008,0.028,0.004,0.002,0.136,0.006,0.0,0.0
69,0.01,0.288,0.008,0.022,0.0,0.006,0.002,0.002,0.024,0.004,0.026,0.038,0.01,0.164,0.052,0.02,0.098,0.018,0.024,0.0,0.008,0.006,0.026,0.024,0.002,0.028,0.01,0.058,0.02,0.002,0.0
70,0.0,0.072,0.068,0.002,0.008,0.01,0.024,0.004,0.0,0.008,0.002,0.018,0.014,0.018,0.0,0.02,0.024,0.078,0.116,0.044,0.066,0.004,0.178,0.012,0.046,0.01,0.01,0.034,0.104,0.006,0.0
71,0.0,0.002,0.026,0.0,0.234,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.024,0.036,0.012,0.0,0.016,0.078,0.0,0.014,0.044,0.016,0.026,0.44,0.0,0.0
72,0.006,0.072,0.17,0.0,0.008,0.014,0.006,0.008,0.002,0.016,0.002,0.064,0.006,0.038,0.006,0.01,0.01,0.122,0.03,0.018,0.018,0.068,0.058,0.0,0.126,0.028,0.0,0.01,0.036,0.044,0.004
73,0.002,0.026,0.026,0.0,0.002,0.038,0.01,0.014,0.0,0.086,0.002,0.012,0.002,0.054,0.002,0.012,0.006,0.02,0.048,0.024,0.016,0.006,0.12,0.108,0.14,0.036,0.002,0.152,0.018,0.016,0.0
74,0.004,0.048,0.0,0.0,0.0,0.01,0.0,0.0,0.008,0.068,0.0,0.002,0.016,0.252,0.0,0.022,0.024,0.014,0.006,0.006,0.0,0.194,0.112,0.0,0.14,0.054,0.0,0.02,0.0,0.0,0.0
75,0.048,0.062,0.042,0.0,0.028,0.016,0.018,0.034,0.0,0.022,0.012,0.042,0.0,0.042,0.0,0.004,0.014,0.034,0.16,0.026,0.01,0.02,0.032,0.04,0.054,0.04,0.014,0.11,0.06,0.012,0.004
76,0.0,0.03,0.022,0.0,0.006,0.016,0.0,0.018,0.002,0.03,0.014,0.004,0.002,0.022,0.014,0.038,0.004,0.002,0.312,0.036,0.002,0.0,0.002,0.024,0.024,0.016,0.018,0.298,0.042,0.002,0.0
77,0.008,0.06,0.048,0.002,0.0,0.008,0.05,0.0,0.002,0.018,0.006,0.028,0.004,0.064,0.008,0.01,0.062,0.076,0.046,0.004,0.044,0.002,0.118,0.008,0.032,0.044,0.034,0.158,0.054,0.002,0.0
78,0.018,0.036,0.026,0.0,0.0,0.146,0.0,0.0,0.004,0.266,0.0,0.0,0.002,0.134,0.0,0.006,0.004,0.028,0.01,0.014,0.008,0.022,0.04,0.0,0.056,0.142,0.0,0.014,0.024,0.0,0.0
79,0.006,0.082,0.086,0.04,0.028,0.028,0.0,0.0,0.008,0.008,0.002,0.014,0.006,0.2,0.006,0.016,0.034,0.046,0.028,0.006,0.012,0.002,0.054,0.026,0.044,0.02,0.026,0.01,0.132,0.002,0.028
80,0.01,0.136,0.046,0.008,0.0,0.026,0.018,0.006,0.004,0.072,0.006,0.012,0.0,0.138,0.002,0.012,0.008,0.088,0.052,0.004,0.038,0.008,0.04,0.002,0.084,0.102,0.004,0.056,0.0,0.018,0.0
81,0.1,0.054,0.008,0.0,0.0,0.042,0.004,0.006,0.008,0.004,0.07,0.008,0.0,0.404,0.036,0.016,0.092,0.0,0.014,0.004,0.0,0.0,0.0,0.006,0.014,0.012,0.0,0.098,0.0,0.0,0.0
82,0.028,0.276,0.006,0.0,0.002,0.028,0.002,0.0,0.006,0.024,0.006,0.038,0.0,0.294,0.008,0.008,0.174,0.002,0.012,0.006,0.002,0.006,0.016,0.0,0.012,0.02,0.0,0.012,0.008,0.004,0.0
83,0.022,0.094,0.0,0.0,0.0,0.122,0.004,0.036,0.004,0.106,0.008,0.01,0.0,0.306,0.026,0.052,0.0,0.006,0.052,0.01,0.012,0.006,0.02,0.0,0.02,0.062,0.0,0.02,0.0,0.0,0.002
84,0.0,0.094,0.056,0.012,0.0,0.034,0.034,0.0,0.0,0.062,0.004,0.028,0.0,0.038,0.01,0.006,0.004,0.096,0.054,0.01,0.076,0.018,0.072,0.006,0.038,0.092,0.008,0.13,0.016,0.002,0.0
85,0.046,0.054,0.046,0.0,0.042,0.006,0.008,0.016,0.0,0.068,0.024,0.042,0.006,0.108,0.004,0.014,0.042,0.012,0.056,0.0,0.016,0.004,0.01,0.024,0.036,0.078,0.032,0.076,0.13,0.0,0.0
86,0.052,0.198,0.012,0.002,0.002,0.018,0.004,0.0,0.004,0.03,0.004,0.02,0.006,0.312,0.002,0.01,0.092,0.026,0.018,0.004,0.026,0.0,0.016,0.012,0.006,0.022,0.0,0.088,0.012,0.0,0.002
87,0.074,0.198,0.002,0.0,0.0,0.006,0.004,0.0,0.018,0.044,0.038,0.038,0.0,0.324,0.066,0.002,0.046,0.024,0.018,0.002,0.02,0.004,0.006,0.022,0.006,0.018,0.0,0.012,0.008,0.0,0.0
88,0.006,0.05,0.176,0.036,0.016,0.016,0.022,0.0,0.0,0.008,0.0,0.046,0.006,0.034,0.002,0.002,0.016,0.178,0.076,0.052,0.056,0.012,0.012,0.0,0.064,0.052,0.002,0.02,0.03,0.01,0.0
89,0.0,0.136,0.176,0.002,0.0,0.034,0.008,0.0,0.0,0.046,0.002,0.006,0.0,0.124,0.0,0.004,0.006,0.1,0.038,0.014,0.042,0.002,0.054,0.0,0.038,0.072,0.004,0.016,0.024,0.05,0.002
90,0.02,0.04,0.052,0.0,0.0,0.07,0.006,0.0,0.046,0.018,0.034,0.006,0.002,0.256,0.004,0.058,0.092,0.0,0.158,0.004,0.004,0.028,0.006,0.0,0.03,0.006,0.006,0.052,0.002,0.0,0.0
91,0.004,0.022,0.024,0.0,0.01,0.01,0.0,0.094,0.0,0.014,0.048,0.006,0.016,0.092,0.0,0.006,0.004,0.018,0.118,0.016,0.004,0.0,0.004,0.016,0.132,0.014,0.03,0.138,0.16,0.0,0.0
92,0.002,0.014,0.006,0.0,0.0,0.026,0.0,0.0,0.0,0.14,0.002,0.0,0.0,0.092,0.004,0.002,0.004,0.034,0.096,0.008,0.024,0.008,0.158,0.0,0.094,0.068,0.0,0.104,0.098,0.014,0.002
93,0.004,0.046,0.14,0.004,0.0,0.032,0.018,0.002,0.0,0.01,0.0,0.022,0.0,0.054,0.0,0.004,0.022,0.236,0.104,0.014,0.098,0.004,0.062,0.0,0.02,0.06,0.002,0.006,0.026,0.01,0.0
94,0.004,0.17,0.044,0.0,0.0,0.018,0.008,0.0,0.0,0.056,0.0,0.012,0.006,0.124,0.0,0.004,0.032,0.174,0.006,0.002,0.02,0.008,0.054,0.008,0.068,0.102,0.006,0.012,0.02,0.02,0.022
95,0.004,0.04,0.12,0.0,0.018,0.0,0.022,0.0,0.0,0.002,0.0,0.026,0.0,0.016,0.0,0.0,0.0,0.098,0.064,0.056,0.018,0.042,0.056,0.0,0.046,0.008,0.018,0.058,0.286,0.002,0.0
96,0.02,0.116,0.058,0.0,0.0,0.038,0.014,0.004,0.0,0.04,0.0,0.022,0.006,0.072,0.006,0.018,0.032,0.078,0.066,0.034,0.02,0.022,0.064,0.006,0.136,0.026,0.004,0.042,0.042,0.014,0.0
97,0.0,0.046,0.152,0.004,0.058,0.002,0.004,0.0,0.0,0.028,0.0,0.008,0.002,0.038,0.004,0.004,0.03,0.096,0.042,0.022,0.026,0.024,0.046,0.014,0.028,0.038,0.022,0.016,0.236,0.0,0.01
98,0.002,0.16,0.042,0.0,0.002,0.014,0.012,0.0,0.0,0.05,0.002,0.006,0.0,0.138,0.0,0.002,0.016,0.174,0.016,0.004,0.014,0.01,0.08,0.002,0.058,0.096,0.002,0.004,0.016,0.016,0.062
99,0.002,0.116,0.094,0.008,0.028,0.004,0.004,0.006,0.006,0.01,0.006,0.022,0.0,0.152,0.006,0.016,0.012,0.058,0.038,0.004,0.014,0.014,0.008,0.012,0.034,0.03,0.01,0.036,0.21,0.0,0.04
100,0.09,0.036,0.0,0.0,0.0,0.014,0.0,0.0,0.02,0.018,0.016,0.032,0.0,0.438,0.026,0.004,0.262,0.0,0.01,0.004,0.0,0.002,0.0,0.0,0.002,0.012,0.0,0.014,0.0,0.0,0.0
101,0.0,0.03,0.004,0.0,0.0,0.028,0.002,0.016,0.002,0.024,0.006,0.078,0.052,0.41,0.076,0.02,0.01,0.012,0.008,0.024,0.02,0.012,0.056,0.0,0.05,0.04,0.002,0.018,0.0,0.0,0.0
102,0.008,0.028,0.006,0.01,0.002,0.07,0.01,0.002,0.002,0.028,0.042,0.068,0.002,0.192,0.032,0.08,0.014,0.01,0.114,0.014,0.008,0.006,0.02,0.0,0.028,0.032,0.0,0.046,0.0,0.124,0.002
103,0.0,0.074,0.002,0.0,0.0,0.018,0.018,0.196,0.056,0.092,0.008,0.044,0.014,0.166,0.02,0.026,0.01,0.002,0.062,0.028,0.0,0.014,0.016,0.0,0.032,0.034,0.0,0.066,0.002,0.0,0.0
104,0.004,0.038,0.21,0.0,0.008,0.012,0.006,0.002,0.0,0.014,0.0,0.082,0.004,0.024,0.0,0.006,0.024,0.126,0.048,0.058,0.078,0.038,0.02,0.0,0.092,0.022,0.002,0.022,0.05,0.01,0.0
105,0.004,0.032,0.016,0.002,0.008,0.02,0.0,0.002,0.0,0.044,0.008,0.014,0.0,0.11,0.026,0.038,0.036,0.004,0.176,0.01,0.008,0.01,0.01,0.098,0.044,0.038,0.038,0.096,0.096,0.002,0.01
106,0.0,0.254,0.138,0.0,0.008,0.0,0.008,0.0,0.0,0.0,0.0,0.102,0.0,0.002,0.002,0.0,0.0,0.092,0.064,0.186,0.002,0.004,0.02,0.0,0.02,0.002,0.004,0.034,0.034,0.024,0.0
107,0.006,0.126,0.01,0.02,0.0,0.012,0.006,0.002,0.002,0.006,0.022,0.078,0.012,0.312,0.052,0.01,0.06,0.02,0.006,0.0,0.032,0.002,0.022,0.056,0.004,0.014,0.006,0.062,0.036,0.0,0.004
108,0.0,0.01,0.118,0.0,0.028,0.0,0.012,0.0,0.0,0.002,0.0,0.022,0.0,0.008,0.002,0.018,0.004,0.01,0.168,0.102,0.02,0.008,0.03,0.0,0.006,0.042,0.026,0.054,0.268,0.042,0.0
109,0.004,0.068,0.042,0.0,0.004,0.012,0.002,0.034,0.0,0.0,0.026,0.014,0.022,0.044,0.044,0.004,0.02,0.004,0.058,0.138,0.0,0.004,0.012,0.002,0.014,0.002,0.004,0.382,0.032,0.008,0.0
