,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
28,0.0,0.05,0.032,0.01,0.006,0.018,0.004,0.008,0.004,0.056,0.0,0.03,0.016,0.296,0.0,0.02,0.09,0.018,0.032,0.004,0.036,0.012,0.024,0.002,0.02,0.1,0.002,0.052,0.058,0.0,0.0
29,0.012,0.06,0.002,0.004,0.0,0.026,0.0,0.002,0.062,0.094,0.018,0.006,0.0,0.026,0.11,0.094,0.018,0.002,0.122,0.03,0.004,0.036,0.006,0.034,0.014,0.008,0.024,0.118,0.03,0.0,0.038
30,0.092,0.148,0.044,0.0,0.002,0.084,0.002,0.0,0.032,0.1,0.012,0.002,0.0,0.008,0.044,0.032,0.002,0.0,0.096,0.01,0.004,0.028,0.03,0.022,0.05,0.012,0.006,0.064,0.068,0.002,0.004
31,0.022,0.042,0.034,0.0,0.03,0.016,0.0,0.01,0.0,0.026,0.014,0.066,0.006,0.132,0.004,0.062,0.022,0.032,0.094,0.002,0.052,0.034,0.02,0.0,0.06,0.01,0.026,0.068,0.092,0.018,0.006
32,0.048,0.054,0.05,0.0,0.022,0.014,0.0,0.004,0.002,0.008,0.016,0.004,0.0,0.002,0.002,0.014,0.01,0.102,0.208,0.024,0.014,0.012,0.06,0.034,0.018,0.004,0.034,0.05,0.176,0.006,0.008
33,0.026,0.042,0.01,0.002,0.006,0.01,0.0,0.0,0.004,0.028,0.006,0.018,0.004,0.162,0.114,0.03,0.076,0.004,0.112,0.006,0.018,0.032,0.002,0.074,0.002,0.008,0.004,0.146,0.048,0.0,0.006
34,0.084,0.042,0.04,0.0,0.006,0.06,0.004,0.01,0.004,0.028,0.006,0.028,0.0,0.052,0.002,0.112,0.012,0.052,0.072,0.004,0.062,0.054,0.01,0.0,0.126,0.04,0.008,0.034,0.028,0.02,0.0
35,0.018,0.058,0.074,0.006,0.008,0.01,0.004,0.0,0.006,0.032,0.054,0.002,0.004,0.002,0.026,0.144,0.008,0.014,0.116,0.022,0.004,0.014,0.002,0.032,0.002,0.008,0.004,0.256,0.062,0.004,0.004
36,0.146,0.102,0.012,0.004,0.006,0.058,0.002,0.0,0.012,0.028,0.038,0.018,0.002,0.148,0.056,0.016,0.02,0.012,0.036,0.032,0.004,0.008,0.03,0.006,0.018,0.044,0.016,0.1,0.022,0.0,0.004
37,0.068,0.072,0.08,0.004,0.002,0.034,0.004,0.0,0.032,0.036,0.064,0.006,0.0,0.01,0.014,0.038,0.018,0.022,0.142,0.036,0.018,0.024,0.006,0.038,0.014,0.014,0.004,0.146,0.05,0.002,0.002
38,0.07,0.054,0.008,0.0,0.004,0.014,0.004,0.002,0.0,0.032,0.006,0.006,0.0,0.022,0.012,0.022,0.004,0.03,0.34,0.02,0.006,0.088,0.006,0.006,0.0,0.008,0.016,0.126,0.086,0.002,0.006
39,0.038,0.064,0.044,0.002,0.012,0.01,0.004,0.004,0.034,0.006,0.006,0.01,0.0,0.006,0.002,0.02,0.0,0.036,0.336,0.026,0.004,0.058,0.01,0.008,0.04,0.01,0.032,0.052,0.118,0.002,0.006
40,0.06,0.044,0.042,0.002,0.032,0.012,0.0,0.002,0.01,0.018,0.014,0.084,0.0,0.02,0.014,0.034,0.012,0.024,0.162,0.012,0.004,0.024,0.012,0.02,0.056,0.054,0.006,0.1,0.114,0.004,0.008
41,0.002,0.188,0.022,0.002,0.006,0.058,0.042,0.0,0.018,0.078,0.002,0.0,0.016,0.054,0.024,0.016,0.016,0.02,0.048,0.062,0.008,0.01,0.08,0.0,0.036,0.12,0.008,0.008,0.056,0.0,0.0
42,0.0,0.016,0.066,0.002,0.0,0.0,0.014,0.0,0.002,0.006,0.002,0.002,0.0,0.0,0.0,0.006,0.0,0.01,0.13,0.008,0.018,0.012,0.004,0.006,0.012,0.004,0.004,0.03,0.644,0.002,0.0
43,0.014,0.022,0.016,0.018,0.0,0.024,0.012,0.006,0.014,0.056,0.024,0.008,0.006,0.048,0.014,0.028,0.166,0.016,0.092,0.03,0.024,0.002,0.014,0.046,0.022,0.074,0.002,0.074,0.124,0.0,0.004
44,0.02,0.198,0.032,0.002,0.018,0.09,0.012,0.0,0.024,0.096,0.01,0.002,0.0,0.016,0.014,0.034,0.002,0.022,0.058,0.02,0.022,0.004,0.09,0.004,0.062,0.084,0.006,0.014,0.036,0.008,0.0
45,0.036,0.128,0.02,0.0,0.02,0.108,0.002,0.0,0.026,0.068,0.002,0.016,0.0,0.08,0.026,0.038,0.02,0.044,0.014,0.02,0.022,0.024,0.008,0.0,0.124,0.098,0.002,0.046,0.004,0.002,0.002
46,0.016,0.134,0.066,0.0,0.016,0.01,0.008,0.0,0.026,0.042,0.006,0.006,0.0,0.03,0.002,0.03,0.014,0.132,0.118,0.022,0.036,0.014,0.04,0.002,0.09,0.034,0.004,0.038,0.056,0.008,0.0
47,0.0,0.022,0.046,0.01,0.004,0.01,0.004,0.038,0.012,0.012,0.0,0.042,0.002,0.086,0.0,0.034,0.028,0.028,0.092,0.018,0.004,0.06,0.01,0.046,0.008,0.028,0.028,0.14,0.178,0.004,0.006
48,0.036,0.044,0.13,0.0,0.018,0.012,0.022,0.0,0.012,0.014,0.012,0.012,0.022,0.022,0.0,0.018,0.004,0.088,0.152,0.012,0.03,0.01,0.008,0.002,0.02,0.044,0.008,0.038,0.208,0.0,0.002
49,0.012,0.19,0.028,0.002,0.016,0.06,0.0,0.0,0.028,0.124,0.002,0.006,0.002,0.008,0.004,0.022,0.016,0.036,0.054,0.036,0.026,0.004,0.056,0.006,0.068,0.086,0.01,0.024,0.056,0.018,0.0
50,0.034,0.058,0.12,0.002,0.008,0.09,0.002,0.0,0.014,0.048,0.034,0.0,0.002,0.022,0.054,0.034,0.002,0.034,0.034,0.128,0.0,0.004,0.042,0.02,0.024,0.038,0.008,0.102,0.02,0.002,0.02
51,0.07,0.078,0.068,0.006,0.002,0.092,0.0,0.0,0.034,0.14,0.024,0.008,0.0,0.126,0.056,0.046,0.02,0.02,0.006,0.036,0.0,0.0,0.032,0.002,0.012,0.064,0.004,0.038,0.016,0.0,0.0
52,0.048,0.07,0.038,0.002,0.006,0.022,0.0,0.0,0.05,0.016,0.016,0.018,0.0,0.062,0.01,0.026,0.01,0.032,0.084,0.024,0.02,0.038,0.016,0.008,0.02,0.044,0.068,0.194,0.048,0.002,0.008
53,0.032,0.046,0.028,0.006,0.0,0.102,0.004,0.022,0.01,0.102,0.034,0.01,0.01,0.098,0.064,0.032,0.02,0.012,0.026,0.05,0.01,0.0,0.03,0.054,0.024,0.054,0.0,0.092,0.012,0.0,0.016
54,0.006,0.038,0.04,0.0,0.004,0.01,0.008,0.002,0.002,0.002,0.002,0.0,0.0,0.002,0.0,0.004,0.0,0.032,0.014,0.012,0.006,0.044,0.002,0.0,0.03,0.018,0.004,0.238,0.456,0.022,0.002
55,0.09,0.016,0.024,0.004,0.004,0.03,0.002,0.002,0.002,0.018,0.05,0.002,0.0,0.038,0.01,0.038,0.004,0.028,0.122,0.13,0.012,0.018,0.048,0.006,0.006,0.026,0.006,0.168,0.072,0.004,0.02
56,0.09,0.152,0.004,0.0,0.01,0.098,0.002,0.0,0.014,0.166,0.014,0.008,0.0,0.008,0.018,0.024,0.002,0.052,0.054,0.04,0.02,0.008,0.08,0.012,0.026,0.016,0.006,0.054,0.018,0.002,0.002
57,0.048,0.11,0.006,0.0,0.018,0.072,0.0,0.002,0.084,0.054,0.002,0.006,0.002,0.116,0.036,0.032,0.004,0.014,0.01,0.012,0.018,0.028,0.0,0.0,0.04,0.184,0.012,0.084,0.006,0.0,0.0
58,0.056,0.032,0.026,0.0,0.004,0.024,0.002,0.0,0.002,0.06,0.098,0.002,0.004,0.032,0.046,0.052,0.006,0.014,0.08,0.122,0.026,0.018,0.028,0.046,0.012,0.022,0.0,0.104,0.014,0.012,0.056
59,0.026,0.046,0.004,0.006,0.002,0.044,0.002,0.0,0.002,0.032,0.07,0.002,0.0,0.602,0.0,0.014,0.06,0.006,0.0,0.002,0.004,0.0,0.002,0.008,0.006,0.036,0.0,0.018,0.006,0.0,0.0
60,0.01,0.188,0.01,0.004,0.012,0.072,0.0,0.0,0.01,0.106,0.014,0.014,0.002,0.262,0.004,0.026,0.028,0.008,0.014,0.002,0.006,0.014,0.014,0.0,0.004,0.1,0.0,0.01,0.064,0.002,0.0
61,0.018,0.006,0.048,0.004,0.002,0.018,0.008,0.0,0.01,0.028,0.034,0.0,0.0,0.066,0.008,0.018,0.0,0.012,0.05,0.222,0.03,0.004,0.08,0.0,0.092,0.092,0.054,0.08,0.012,0.0,0.004
62,0.004,0.018,0.024,0.002,0.028,0.012,0.0,0.008,0.008,0.02,0.006,0.026,0.002,0.006,0.012,0.076,0.014,0.012,0.266,0.092,0.006,0.024,0.012,0.01,0.016,0.002,0.014,0.222,0.034,0.01,0.014
63,0.048,0.28,0.004,0.002,0.006,0.18,0.014,0.0,0.004,0.064,0.032,0.014,0.0,0.032,0.02,0.012,0.006,0.022,0.04,0.032,0.0,0.006,0.006,0.02,0.07,0.03,0.006,0.012,0.034,0.002,0.002
64,0.006,0.13,0.052,0.0,0.004,0.102,0.002,0.004,0.01,0.194,0.004,0.002,0.0,0.022,0.026,0.07,0.004,0.006,0.02,0.062,0.006,0.0,0.182,0.0,0.014,0.038,0.0,0.034,0.0,0.006,0.0
65,0.014,0.008,0.02,0.002,0.002,0.004,0.0,0.136,0.014,0.012,0.004,0.144,0.002,0.086,0.016,0.024,0.062,0.022,0.056,0.038,0.018,0.03,0.008,0.01,0.048,0.004,0.004,0.152,0.042,0.016,0.002
66,0.02,0.092,0.136,0.004,0.02,0.014,0.006,0.002,0.004,0.006,0.0,0.014,0.0,0.036,0.006,0.014,0.068,0.042,0.102,0.028,0.014,0.022,0.056,0.0,0.012,0.048,0.012,0.08,0.132,0.008,0.002
67,0.004,0.012,0.02,0.0,0.008,0.006,0.0,0.024,0.0,0.012,0.0,0.094,0.002,0.084,0.0,0.024,0.04,0.016,0.094,0.036,0.008,0.008,0.004,0.002,0.078,0.002,0.016,0.328,0.054,0.022,0.002
68,0.008,0.074,0.016,0.002,0.008,0.014,0.004,0.004,0.008,0.096,0.014,0.022,0.0,0.052,0.032,0.084,0.064,0.032,0.116,0.04,0.012,0.052,0.01,0.018,0.01,0.024,0.014,0.058,0.094,0.012,0.006
69,0.006,0.106,0.022,0.002,0.004,0.052,0.016,0.014,0.016,0.078,0.008,0.018,0.002,0.01,0.006,0.006,0.006,0.094,0.098,0.046,0.014,0.006,0.096,0.002,0.13,0.046,0.008,0.05,0.032,0.006,0.0
70,0.058,0.056,0.02,0.014,0.02,0.282,0.006,0.0,0.008,0.036,0.114,0.008,0.002,0.028,0.044,0.012,0.0,0.062,0.014,0.018,0.002,0.002,0.12,0.002,0.018,0.026,0.0,0.006,0.0,0.014,0.008
71,0.02,0.13,0.04,0.002,0.012,0.026,0.008,0.0,0.016,0.048,0.016,0.012,0.01,0.082,0.006,0.008,0.004,0.084,0.066,0.016,0.062,0.042,0.02,0.002,0.064,0.04,0.028,0.078,0.056,0.002,0.0
72,0.012,0.076,0.028,0.004,0.008,0.052,0.0,0.0,0.016,0.128,0.004,0.002,0.004,0.044,0.018,0.036,0.004,0.056,0.076,0.02,0.018,0.0,0.18,0.0,0.054,0.074,0.0,0.066,0.02,0.0,0.0
73,0.018,0.06,0.074,0.0,0.006,0.0,0.0,0.012,0.002,0.006,0.002,0.01,0.002,0.0,0.002,0.004,0.0,0.042,0.138,0.15,0.014,0.016,0.058,0.0,0.034,0.002,0.022,0.112,0.154,0.06,0.0
74,0.012,0.08,0.048,0.0,0.022,0.036,0.066,0.0,0.0,0.03,0.014,0.0,0.0,0.054,0.018,0.008,0.014,0.006,0.034,0.026,0.018,0.002,0.162,0.0,0.07,0.134,0.006,0.074,0.058,0.006,0.002
75,0.008,0.01,0.036,0.008,0.004,0.01,0.008,0.076,0.01,0.026,0.0,0.024,0.016,0.042,0.0,0.012,0.016,0.024,0.176,0.044,0.006,0.008,0.034,0.022,0.048,0.036,0.01,0.072,0.192,0.01,0.012
76,0.006,0.042,0.03,0.02,0.006,0.016,0.0,0.0,0.014,0.012,0.004,0.056,0.0,0.096,0.002,0.024,0.044,0.018,0.116,0.01,0.014,0.042,0.016,0.012,0.016,0.016,0.058,0.126,0.178,0.004,0.002
77,0.012,0.084,0.05,0.0,0.014,0.04,0.004,0.0,0.026,0.066,0.012,0.03,0.0,0.042,0.004,0.126,0.004,0.03,0.056,0.046,0.056,0.01,0.056,0.0,0.09,0.04,0.002,0.038,0.038,0.024,0.0
78,0.006,0.142,0.004,0.01,0.002,0.074,0.018,0.0,0.026,0.106,0.0,0.038,0.01,0.252,0.004,0.066,0.038,0.002,0.004,0.004,0.004,0.004,0.006,0.002,0.004,0.096,0.006,0.018,0.054,0.0,0.0
79,0.012,0.076,0.07,0.0,0.01,0.018,0.01,0.008,0.002,0.01,0.004,0.026,0.016,0.058,0.002,0.024,0.026,0.08,0.136,0.004,0.036,0.018,0.004,0.026,0.042,0.028,0.012,0.154,0.06,0.004,0.024
80,0.014,0.056,0.004,0.0,0.004,0.012,0.0,0.0,0.01,0.048,0.02,0.016,0.0,0.396,0.022,0.024,0.128,0.006,0.022,0.006,0.002,0.018,0.0,0.01,0.018,0.036,0.004,0.07,0.05,0.0,0.004
81,0.066,0.098,0.008,0.0,0.012,0.224,0.0,0.0,0.036,0.048,0.072,0.01,0.0,0.08,0.026,0.03,0.006,0.028,0.018,0.024,0.0,0.004,0.02,0.016,0.004,0.058,0.012,0.024,0.076,0.0,0.0
82,0.036,0.062,0.014,0.0,0.014,0.036,0.0,0.0,0.012,0.082,0.012,0.046,0.0,0.142,0.01,0.046,0.036,0.018,0.076,0.012,0.014,0.07,0.022,0.004,0.038,0.066,0.008,0.034,0.08,0.004,0.006
83,0.124,0.068,0.048,0.0,0.006,0.048,0.03,0.0,0.024,0.032,0.014,0.012,0.0,0.022,0.034,0.028,0.006,0.02,0.15,0.028,0.006,0.056,0.024,0.014,0.036,0.016,0.01,0.066,0.072,0.006,0.0
84,0.0,0.034,0.044,0.004,0.0,0.024,0.0,0.028,0.018,0.004,0.0,0.18,0.0,0.016,0.0,0.012,0.028,0.072,0.08,0.054,0.048,0.002,0.154,0.0,0.12,0.016,0.004,0.046,0.008,0.004,0.0
85,0.006,0.022,0.012,0.002,0.016,0.002,0.0,0.05,0.004,0.018,0.002,0.106,0.0,0.026,0.014,0.026,0.026,0.038,0.164,0.056,0.012,0.09,0.006,0.018,0.018,0.012,0.008,0.106,0.108,0.016,0.016
86,0.014,0.074,0.012,0.0,0.004,0.074,0.0,0.002,0.004,0.036,0.03,0.068,0.002,0.2,0.022,0.074,0.058,0.014,0.052,0.02,0.004,0.024,0.018,0.0,0.056,0.04,0.01,0.056,0.022,0.008,0.002
87,0.008,0.016,0.07,0.008,0.022,0.006,0.014,0.008,0.0,0.034,0.002,0.038,0.008,0.032,0.002,0.022,0.06,0.014,0.11,0.046,0.04,0.012,0.018,0.004,0.058,0.066,0.012,0.06,0.208,0.0,0.002
88,0.004,0.008,0.04,0.004,0.008,0.004,0.004,0.032,0.004,0.028,0.012,0.052,0.01,0.07,0.0,0.026,0.052,0.012,0.202,0.016,0.006,0.04,0.034,0.024,0.036,0.07,0.02,0.058,0.124,0.0,0.0
89,0.024,0.028,0.004,0.0,0.002,0.044,0.004,0.0,0.012,0.054,0.018,0.028,0.0,0.476,0.014,0.028,0.12,0.002,0.03,0.006,0.002,0.014,0.006,0.008,0.01,0.006,0.002,0.052,0.004,0.0,0.002
90,0.028,0.064,0.054,0.002,0.002,0.008,0.006,0.032,0.022,0.012,0.0,0.014,0.0,0.01,0.002,0.012,0.008,0.058,0.152,0.112,0.01,0.022,0.078,0.008,0.066,0.03,0.018,0.094,0.056,0.012,0.008
91,0.024,0.036,0.128,0.004,0.016,0.004,0.018,0.004,0.01,0.01,0.008,0.038,0.004,0.032,0.002,0.034,0.004,0.104,0.098,0.038,0.038,0.03,0.012,0.008,0.026,0.014,0.016,0.118,0.108,0.014,0.0
92,0.004,0.008,0.108,0.002,0.018,0.004,0.01,0.026,0.002,0.012,0.004,0.002,0.0,0.0,0.002,0.014,0.0,0.054,0.124,0.134,0.008,0.01,0.172,0.002,0.074,0.01,0.01,0.062,0.096,0.022,0.006
93,0.018,0.052,0.036,0.01,0.008,0.012,0.006,0.0,0.008,0.03,0.004,0.01,0.002,0.038,0.012,0.022,0.04,0.028,0.19,0.034,0.006,0.058,0.0,0.014,0.002,0.026,0.024,0.072,0.234,0.002,0.002
94,0.002,0.028,0.026,0.0,0.056,0.06,0.0,0.0,0.0,0.004,0.004,0.008,0.006,0.224,0.0,0.048,0.022,0.042,0.038,0.04,0.03,0.01,0.056,0.0,0.05,0.054,0.02,0.148,0.014,0.002,0.008
95,0.014,0.004,0.012,0.0,0.0,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.002,0.0,0.016,0.008,0.0,0.0,0.022,0.158,0.072,0.306,0.014,0.0,0.06
96,0.014,0.05,0.012,0.004,0.006,0.01,0.0,0.006,0.004,0.03,0.008,0.03,0.002,0.066,0.012,0.014,0.072,0.042,0.12,0.012,0.042,0.036,0.01,0.028,0.006,0.012,0.014,0.126,0.202,0.0,0.01
97,0.06,0.278,0.006,0.0,0.002,0.088,0.004,0.0,0.024,0.078,0.002,0.012,0.002,0.058,0.016,0.034,0.004,0.024,0.036,0.004,0.018,0.006,0.036,0.006,0.056,0.028,0.002,0.036,0.078,0.0,0.002
98,0.008,0.024,0.06,0.0,0.002,0.004,0.02,0.01,0.018,0.016,0.0,0.014,0.0,0.012,0.002,0.008,0.002,0.054,0.194,0.138,0.004,0.03,0.076,0.004,0.084,0.012,0.03,0.078,0.084,0.006,0.006
99,0.022,0.078,0.01,0.01,0.0,0.052,0.006,0.02,0.012,0.032,0.014,0.1,0.004,0.168,0.024,0.07,0.03,0.022,0.036,0.01,0.006,0.012,0.016,0.086,0.022,0.052,0.006,0.054,0.024,0.002,0.0
100,0.034,0.108,0.036,0.004,0.016,0.024,0.0,0.002,0.012,0.056,0.02,0.052,0.002,0.054,0.004,0.046,0.002,0.048,0.09,0.01,0.058,0.06,0.02,0.002,0.044,0.028,0.014,0.042,0.092,0.014,0.006
101,0.008,0.024,0.052,0.006,0.006,0.014,0.022,0.024,0.002,0.07,0.0,0.02,0.008,0.036,0.004,0.018,0.038,0.042,0.1,0.028,0.016,0.018,0.02,0.01,0.028,0.04,0.012,0.03,0.294,0.01,0.0
102,0.008,0.192,0.052,0.002,0.006,0.024,0.004,0.004,0.008,0.04,0.006,0.01,0.026,0.074,0.004,0.056,0.026,0.068,0.048,0.032,0.022,0.048,0.014,0.0,0.046,0.078,0.006,0.048,0.04,0.002,0.006
103,0.008,0.048,0.01,0.006,0.002,0.012,0.008,0.002,0.012,0.04,0.048,0.014,0.01,0.092,0.01,0.006,0.14,0.012,0.07,0.006,0.02,0.0,0.034,0.022,0.014,0.092,0.0,0.074,0.186,0.0,0.002
104,0.002,0.012,0.018,0.0,0.016,0.01,0.002,0.008,0.0,0.006,0.01,0.026,0.0,0.004,0.002,0.02,0.016,0.064,0.288,0.052,0.004,0.018,0.04,0.06,0.038,0.03,0.012,0.088,0.146,0.0,0.008
105,0.004,0.054,0.008,0.002,0.006,0.006,0.0,0.008,0.01,0.002,0.0,0.108,0.0,0.326,0.002,0.026,0.178,0.012,0.018,0.004,0.004,0.004,0.014,0.0,0.008,0.05,0.014,0.078,0.05,0.002,0.002
106,0.07,0.08,0.018,0.006,0.062,0.214,0.028,0.0,0.034,0.032,0.092,0.0,0.0,0.018,0.052,0.012,0.0,0.058,0.014,0.048,0.006,0.004,0.088,0.002,0.026,0.018,0.0,0.012,0.0,0.002,0.004
107,0.004,0.038,0.008,0.002,0.0,0.006,0.004,0.004,0.002,0.01,0.014,0.014,0.002,0.492,0.0,0.018,0.226,0.014,0.018,0.004,0.008,0.002,0.006,0.0,0.006,0.018,0.014,0.05,0.016,0.0,0.0
108,0.01,0.002,0.014,0.0,0.002,0.266,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.042,0.002,0.0,0.0,0.018,0.01,0.002,0.012,0.002,0.0,0.0,0.026,0.076,0.162,0.282,0.006,0.0,0.062
109,0.032,0.122,0.06,0.0,0.008,0.02,0.004,0.002,0.026,0.052,0.014,0.026,0.0,0.056,0.006,0.036,0.01,0.016,0.098,0.01,0.034,0.052,0.032,0.006,0.048,0.04,0.02,0.012,0.136,0.014,0.008
