,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
30,0.006,0.112,0.02,0.0,0.0,0.04,0.0,0.052,0.006,0.224,0.006,0.034,0.0,0.194,0.034,0.0,0.014,0.018,0.012,0.004,0.008,0.016,0.052,0.04,0.006,0.02,0.004,0.028,0.006,0.0,0.044
31,0.032,0.034,0.0,0.008,0.0,0.02,0.0,0.028,0.014,0.03,0.038,0.068,0.004,0.148,0.016,0.026,0.06,0.012,0.122,0.012,0.006,0.012,0.016,0.022,0.008,0.072,0.008,0.172,0.012,0.0,0.0
32,0.004,0.038,0.022,0.014,0.02,0.02,0.012,0.002,0.014,0.012,0.0,0.022,0.0,0.026,0.002,0.014,0.006,0.022,0.246,0.046,0.026,0.006,0.032,0.01,0.042,0.092,0.01,0.178,0.056,0.006,0.0
33,0.014,0.062,0.008,0.0,0.004,0.024,0.0,0.008,0.036,0.02,0.006,0.012,0.01,0.034,0.008,0.018,0.1,0.02,0.216,0.046,0.004,0.016,0.014,0.006,0.036,0.004,0.026,0.156,0.07,0.016,0.006
34,0.02,0.07,0.008,0.0,0.0,0.012,0.0,0.01,0.032,0.062,0.012,0.054,0.0,0.454,0.004,0.012,0.078,0.002,0.026,0.0,0.0,0.02,0.01,0.018,0.008,0.018,0.004,0.034,0.03,0.0,0.002
35,0.004,0.086,0.016,0.002,0.004,0.01,0.006,0.004,0.006,0.036,0.0,0.038,0.002,0.006,0.012,0.046,0.058,0.038,0.18,0.042,0.004,0.004,0.06,0.004,0.014,0.032,0.024,0.2,0.034,0.026,0.002
36,0.008,0.022,0.0,0.0,0.002,0.066,0.0,0.018,0.004,0.028,0.018,0.028,0.0,0.122,0.01,0.108,0.072,0.024,0.104,0.036,0.004,0.028,0.016,0.004,0.006,0.034,0.008,0.2,0.024,0.0,0.006
37,0.068,0.052,0.008,0.006,0.0,0.03,0.002,0.016,0.01,0.052,0.002,0.122,0.0,0.054,0.01,0.044,0.102,0.034,0.126,0.002,0.0,0.026,0.028,0.012,0.004,0.05,0.004,0.102,0.028,0.0,0.006
38,0.02,0.084,0.002,0.0,0.006,0.062,0.002,0.004,0.034,0.078,0.004,0.054,0.0,0.058,0.006,0.046,0.106,0.018,0.154,0.012,0.012,0.01,0.036,0.014,0.01,0.044,0.018,0.07,0.034,0.002,0.0
39,0.01,0.022,0.004,0.006,0.0,0.042,0.002,0.018,0.022,0.026,0.046,0.056,0.004,0.234,0.018,0.038,0.044,0.01,0.056,0.002,0.02,0.072,0.004,0.046,0.028,0.014,0.014,0.12,0.018,0.0,0.004
40,0.058,0.052,0.006,0.004,0.028,0.064,0.004,0.006,0.014,0.1,0.016,0.056,0.002,0.034,0.014,0.06,0.114,0.026,0.074,0.004,0.0,0.012,0.002,0.02,0.008,0.022,0.02,0.05,0.128,0.0,0.002
41,0.102,0.056,0.022,0.0,0.01,0.04,0.006,0.014,0.028,0.046,0.006,0.032,0.006,0.074,0.014,0.076,0.102,0.008,0.084,0.002,0.006,0.018,0.02,0.014,0.01,0.048,0.008,0.056,0.086,0.0,0.006
42,0.092,0.07,0.002,0.0,0.0,0.022,0.0,0.084,0.002,0.076,0.056,0.112,0.006,0.284,0.014,0.004,0.042,0.002,0.008,0.002,0.006,0.008,0.004,0.008,0.038,0.02,0.0,0.022,0.016,0.0,0.0
43,0.016,0.04,0.012,0.0,0.002,0.16,0.008,0.0,0.008,0.04,0.0,0.054,0.002,0.044,0.0,0.026,0.004,0.018,0.11,0.044,0.01,0.026,0.044,0.004,0.016,0.15,0.002,0.128,0.028,0.0,0.004
44,0.014,0.038,0.01,0.012,0.004,0.02,0.0,0.014,0.02,0.032,0.026,0.054,0.0,0.172,0.012,0.064,0.068,0.012,0.064,0.032,0.02,0.032,0.018,0.046,0.016,0.042,0.004,0.132,0.014,0.008,0.0
45,0.046,0.082,0.006,0.0,0.0,0.098,0.0,0.026,0.002,0.142,0.008,0.018,0.0,0.324,0.002,0.008,0.076,0.006,0.012,0.0,0.0,0.008,0.026,0.004,0.026,0.048,0.0,0.01,0.02,0.002,0.0
46,0.006,0.03,0.0,0.0,0.002,0.014,0.0,0.02,0.004,0.04,0.094,0.068,0.018,0.392,0.064,0.018,0.09,0.002,0.0,0.016,0.018,0.0,0.008,0.004,0.006,0.022,0.002,0.062,0.0,0.0,0.0
47,0.026,0.13,0.018,0.0,0.0,0.054,0.002,0.012,0.002,0.044,0.006,0.056,0.006,0.2,0.012,0.002,0.01,0.024,0.006,0.026,0.0,0.018,0.068,0.002,0.076,0.074,0.0,0.052,0.0,0.06,0.014
48,0.03,0.16,0.048,0.002,0.002,0.048,0.002,0.01,0.004,0.044,0.0,0.066,0.002,0.028,0.014,0.05,0.024,0.036,0.052,0.024,0.006,0.012,0.07,0.01,0.026,0.056,0.024,0.08,0.058,0.01,0.002
49,0.01,0.088,0.002,0.01,0.002,0.05,0.0,0.012,0.008,0.028,0.006,0.052,0.022,0.116,0.026,0.066,0.052,0.02,0.05,0.02,0.056,0.026,0.034,0.012,0.014,0.044,0.006,0.094,0.046,0.004,0.024
50,0.03,0.082,0.026,0.0,0.002,0.038,0.004,0.002,0.01,0.028,0.002,0.028,0.006,0.058,0.002,0.042,0.008,0.056,0.044,0.014,0.034,0.026,0.074,0.004,0.042,0.102,0.024,0.116,0.086,0.004,0.006
51,0.026,0.032,0.0,0.016,0.012,0.034,0.0,0.006,0.02,0.03,0.024,0.062,0.004,0.164,0.004,0.094,0.046,0.014,0.118,0.006,0.006,0.044,0.006,0.02,0.03,0.03,0.014,0.086,0.046,0.0,0.006
52,0.038,0.052,0.004,0.0,0.0,0.014,0.01,0.012,0.058,0.046,0.01,0.068,0.0,0.35,0.006,0.004,0.056,0.028,0.056,0.006,0.01,0.036,0.02,0.004,0.018,0.022,0.008,0.038,0.018,0.004,0.004
53,0.018,0.05,0.002,0.0,0.0,0.018,0.0,0.008,0.002,0.072,0.016,0.046,0.004,0.544,0.054,0.002,0.07,0.004,0.004,0.0,0.0,0.026,0.018,0.006,0.006,0.006,0.0,0.022,0.0,0.0,0.002
54,0.102,0.04,0.01,0.0,0.0,0.066,0.004,0.016,0.002,0.106,0.002,0.148,0.006,0.052,0.026,0.0,0.008,0.016,0.008,0.006,0.004,0.048,0.04,0.006,0.022,0.076,0.01,0.06,0.02,0.002,0.094
55,0.014,0.05,0.0,0.002,0.002,0.032,0.0,0.016,0.046,0.03,0.006,0.034,0.0,0.086,0.002,0.076,0.126,0.008,0.218,0.02,0.016,0.004,0.014,0.022,0.012,0.034,0.006,0.096,0.02,0.004,0.004
56,0.016,0.064,0.074,0.004,0.004,0.048,0.014,0.008,0.012,0.01,0.0,0.098,0.002,0.032,0.0,0.016,0.006,0.072,0.106,0.03,0.018,0.02,0.11,0.0,0.046,0.058,0.01,0.068,0.038,0.016,0.0
57,0.03,0.092,0.008,0.01,0.012,0.018,0.006,0.01,0.01,0.034,0.016,0.054,0.014,0.084,0.002,0.026,0.034,0.026,0.114,0.07,0.02,0.002,0.028,0.034,0.022,0.048,0.006,0.144,0.01,0.016,0.0
58,0.0,0.01,0.15,0.002,0.026,0.002,0.004,0.0,0.008,0.02,0.0,0.012,0.006,0.004,0.0,0.012,0.0,0.018,0.164,0.008,0.02,0.0,0.014,0.0,0.048,0.01,0.012,0.022,0.41,0.018,0.0
59,0.002,0.206,0.002,0.004,0.0,0.044,0.0,0.012,0.006,0.026,0.016,0.028,0.02,0.068,0.006,0.046,0.044,0.072,0.06,0.046,0.008,0.014,0.022,0.004,0.02,0.034,0.016,0.15,0.01,0.004,0.01
60,0.002,0.064,0.104,0.002,0.028,0.002,0.008,0.0,0.002,0.01,0.002,0.016,0.002,0.038,0.02,0.016,0.018,0.022,0.08,0.084,0.064,0.002,0.026,0.0,0.056,0.112,0.006,0.062,0.136,0.016,0.0
61,0.012,0.13,0.002,0.01,0.002,0.022,0.006,0.004,0.0,0.036,0.002,0.052,0.008,0.066,0.002,0.002,0.012,0.082,0.044,0.042,0.008,0.004,0.082,0.0,0.084,0.116,0.004,0.096,0.042,0.028,0.0
62,0.002,0.064,0.026,0.002,0.018,0.032,0.02,0.002,0.016,0.024,0.0,0.036,0.004,0.068,0.0,0.052,0.006,0.066,0.08,0.018,0.026,0.026,0.05,0.006,0.046,0.11,0.028,0.07,0.098,0.004,0.0
63,0.106,0.058,0.006,0.0,0.004,0.024,0.0,0.034,0.002,0.08,0.046,0.04,0.0,0.112,0.034,0.014,0.072,0.006,0.022,0.002,0.0,0.006,0.002,0.132,0.004,0.042,0.0,0.13,0.022,0.0,0.0
64,0.016,0.02,0.13,0.01,0.038,0.0,0.022,0.0,0.002,0.008,0.0,0.028,0.016,0.006,0.0,0.014,0.002,0.078,0.072,0.076,0.02,0.0,0.084,0.004,0.06,0.016,0.002,0.026,0.204,0.042,0.004
65,0.018,0.146,0.002,0.022,0.006,0.03,0.002,0.02,0.01,0.06,0.016,0.18,0.002,0.098,0.014,0.024,0.052,0.038,0.03,0.0,0.01,0.014,0.022,0.016,0.034,0.068,0.002,0.048,0.014,0.0,0.002
66,0.004,0.058,0.036,0.0,0.0,0.082,0.0,0.006,0.008,0.106,0.012,0.056,0.042,0.112,0.022,0.004,0.008,0.048,0.008,0.02,0.006,0.006,0.058,0.008,0.094,0.052,0.004,0.076,0.03,0.002,0.032
67,0.026,0.116,0.024,0.004,0.002,0.052,0.008,0.004,0.012,0.022,0.004,0.07,0.0,0.068,0.006,0.01,0.028,0.05,0.02,0.066,0.01,0.03,0.124,0.022,0.014,0.102,0.006,0.086,0.014,0.0,0.0
68,0.004,0.024,0.088,0.002,0.016,0.01,0.018,0.0,0.002,0.01,0.002,0.024,0.0,0.008,0.0,0.014,0.002,0.022,0.302,0.04,0.012,0.006,0.13,0.002,0.054,0.072,0.022,0.08,0.026,0.008,0.0
69,0.012,0.02,0.048,0.002,0.01,0.034,0.012,0.004,0.0,0.016,0.0,0.014,0.05,0.02,0.0,0.034,0.028,0.018,0.218,0.026,0.016,0.046,0.008,0.006,0.024,0.056,0.044,0.092,0.142,0.0,0.0
70,0.09,0.064,0.002,0.004,0.03,0.028,0.002,0.036,0.008,0.064,0.014,0.06,0.012,0.114,0.01,0.014,0.042,0.024,0.028,0.002,0.006,0.03,0.046,0.024,0.014,0.04,0.012,0.152,0.022,0.0,0.006
71,0.002,0.054,0.004,0.0,0.0,0.072,0.002,0.032,0.0,0.064,0.002,0.028,0.0,0.304,0.008,0.004,0.006,0.058,0.014,0.046,0.006,0.014,0.098,0.018,0.014,0.046,0.006,0.082,0.006,0.002,0.008
72,0.034,0.072,0.01,0.0,0.0,0.072,0.006,0.004,0.022,0.1,0.008,0.056,0.0,0.06,0.004,0.052,0.084,0.012,0.134,0.004,0.006,0.004,0.014,0.03,0.018,0.1,0.012,0.054,0.026,0.0,0.002
73,0.056,0.052,0.006,0.006,0.006,0.078,0.004,0.0,0.006,0.074,0.004,0.03,0.0,0.04,0.0,0.116,0.046,0.042,0.116,0.012,0.0,0.016,0.036,0.008,0.008,0.036,0.004,0.154,0.02,0.024,0.0
74,0.004,0.104,0.002,0.004,0.0,0.026,0.006,0.0,0.038,0.052,0.002,0.042,0.0,0.09,0.024,0.074,0.068,0.018,0.102,0.018,0.014,0.0,0.05,0.02,0.026,0.074,0.036,0.09,0.014,0.002,0.0
75,0.002,0.028,0.082,0.002,0.008,0.0,0.02,0.0,0.014,0.008,0.0,0.01,0.002,0.01,0.0,0.008,0.0,0.082,0.078,0.054,0.008,0.0,0.272,0.006,0.034,0.034,0.028,0.018,0.17,0.018,0.004
76,0.006,0.154,0.006,0.0,0.0,0.096,0.004,0.004,0.01,0.048,0.008,0.03,0.006,0.104,0.008,0.028,0.036,0.038,0.048,0.05,0.002,0.01,0.038,0.002,0.054,0.07,0.004,0.126,0.002,0.0,0.008
77,0.02,0.132,0.038,0.008,0.012,0.024,0.004,0.012,0.008,0.014,0.004,0.042,0.002,0.042,0.002,0.012,0.004,0.134,0.09,0.024,0.024,0.0,0.068,0.0,0.056,0.092,0.002,0.056,0.066,0.004,0.004
78,0.03,0.012,0.018,0.002,0.008,0.006,0.0,0.022,0.0,0.012,0.01,0.05,0.0,0.03,0.002,0.006,0.05,0.016,0.488,0.008,0.008,0.004,0.004,0.008,0.076,0.016,0.006,0.076,0.026,0.006,0.0
79,0.018,0.012,0.09,0.002,0.024,0.002,0.004,0.008,0.0,0.018,0.018,0.012,0.018,0.022,0.004,0.004,0.002,0.016,0.162,0.024,0.014,0.0,0.066,0.006,0.062,0.018,0.004,0.088,0.272,0.01,0.0
80,0.01,0.026,0.042,0.0,0.012,0.018,0.014,0.016,0.018,0.018,0.004,0.046,0.002,0.058,0.008,0.034,0.042,0.018,0.274,0.02,0.038,0.002,0.038,0.014,0.042,0.08,0.014,0.042,0.042,0.002,0.006
81,0.002,0.02,0.152,0.006,0.018,0.01,0.056,0.0,0.0,0.016,0.0,0.008,0.01,0.008,0.0,0.026,0.0,0.1,0.024,0.008,0.046,0.0,0.046,0.002,0.092,0.016,0.062,0.006,0.26,0.006,0.0
82,0.012,0.202,0.0,0.008,0.006,0.034,0.002,0.014,0.01,0.04,0.016,0.068,0.02,0.218,0.018,0.014,0.09,0.026,0.02,0.0,0.008,0.008,0.02,0.006,0.038,0.048,0.004,0.044,0.004,0.0,0.002
83,0.012,0.016,0.044,0.006,0.008,0.048,0.008,0.0,0.0,0.042,0.0,0.006,0.004,0.126,0.002,0.01,0.012,0.046,0.04,0.028,0.164,0.026,0.05,0.008,0.034,0.054,0.016,0.062,0.114,0.004,0.01
84,0.034,0.036,0.0,0.01,0.004,0.014,0.0,0.026,0.02,0.03,0.028,0.104,0.006,0.152,0.014,0.068,0.112,0.006,0.156,0.006,0.002,0.002,0.004,0.026,0.0,0.07,0.0,0.064,0.006,0.0,0.0
85,0.028,0.05,0.014,0.0,0.0,0.062,0.0,0.034,0.006,0.134,0.004,0.132,0.006,0.128,0.032,0.004,0.014,0.032,0.002,0.024,0.002,0.018,0.024,0.01,0.016,0.05,0.002,0.028,0.008,0.012,0.124
86,0.014,0.162,0.014,0.0,0.002,0.012,0.002,0.026,0.024,0.016,0.016,0.062,0.0,0.14,0.008,0.038,0.108,0.024,0.072,0.026,0.004,0.006,0.018,0.018,0.02,0.036,0.002,0.078,0.046,0.006,0.0
87,0.01,0.122,0.016,0.014,0.004,0.074,0.006,0.006,0.004,0.016,0.014,0.066,0.0,0.134,0.01,0.016,0.046,0.03,0.056,0.018,0.008,0.012,0.026,0.012,0.024,0.13,0.01,0.098,0.016,0.002,0.0
88,0.01,0.004,0.03,0.0,0.01,0.008,0.02,0.002,0.01,0.014,0.0,0.004,0.016,0.03,0.006,0.024,0.002,0.028,0.278,0.072,0.022,0.002,0.086,0.012,0.016,0.042,0.03,0.072,0.138,0.008,0.004
89,0.006,0.196,0.004,0.014,0.006,0.046,0.0,0.014,0.006,0.062,0.006,0.066,0.008,0.066,0.012,0.006,0.014,0.066,0.028,0.028,0.014,0.01,0.06,0.004,0.02,0.056,0.026,0.12,0.006,0.004,0.026
90,0.006,0.014,0.07,0.024,0.048,0.008,0.022,0.002,0.004,0.01,0.002,0.006,0.01,0.018,0.002,0.014,0.002,0.012,0.248,0.028,0.012,0.0,0.14,0.05,0.06,0.02,0.01,0.068,0.082,0.004,0.004
91,0.002,0.012,0.086,0.002,0.02,0.002,0.02,0.0,0.0,0.02,0.0,0.014,0.008,0.002,0.002,0.012,0.002,0.046,0.128,0.02,0.046,0.0,0.058,0.016,0.036,0.006,0.018,0.028,0.364,0.03,0.0
92,0.0,0.01,0.046,0.0,0.032,0.0,0.004,0.0,0.0,0.008,0.0,0.0,0.002,0.002,0.0,0.004,0.0,0.018,0.06,0.018,0.066,0.0,0.016,0.0,0.03,0.014,0.0,0.006,0.656,0.008,0.0
93,0.048,0.166,0.008,0.0,0.0,0.062,0.0,0.034,0.018,0.076,0.004,0.102,0.0,0.198,0.012,0.012,0.104,0.002,0.048,0.004,0.0,0.004,0.01,0.008,0.002,0.026,0.0,0.024,0.028,0.0,0.0
94,0.0,0.062,0.03,0.0,0.0,0.022,0.004,0.006,0.022,0.022,0.004,0.062,0.002,0.318,0.0,0.012,0.034,0.022,0.046,0.022,0.022,0.058,0.016,0.01,0.058,0.018,0.002,0.078,0.048,0.0,0.0
95,0.012,0.058,0.048,0.0,0.01,0.012,0.0,0.004,0.008,0.024,0.058,0.008,0.01,0.112,0.098,0.008,0.02,0.008,0.1,0.044,0.04,0.014,0.01,0.014,0.074,0.014,0.004,0.084,0.092,0.0,0.012
96,0.0,0.016,0.11,0.004,0.02,0.0,0.014,0.0,0.01,0.008,0.0,0.068,0.014,0.006,0.002,0.014,0.0,0.008,0.218,0.038,0.018,0.002,0.08,0.01,0.066,0.028,0.004,0.078,0.154,0.008,0.002
97,0.022,0.158,0.004,0.006,0.0,0.064,0.004,0.006,0.008,0.028,0.006,0.08,0.004,0.086,0.002,0.068,0.036,0.03,0.054,0.01,0.026,0.056,0.044,0.012,0.002,0.062,0.006,0.082,0.01,0.002,0.022
98,0.002,0.088,0.008,0.006,0.002,0.016,0.0,0.01,0.0,0.022,0.012,0.136,0.026,0.114,0.024,0.006,0.022,0.12,0.022,0.072,0.014,0.006,0.034,0.0,0.056,0.012,0.002,0.124,0.012,0.032,0.0
99,0.032,0.044,0.002,0.004,0.016,0.022,0.002,0.004,0.012,0.014,0.014,0.05,0.0,0.104,0.03,0.04,0.136,0.006,0.068,0.002,0.0,0.052,0.006,0.022,0.006,0.018,0.004,0.194,0.094,0.002,0.0
100,0.018,0.028,0.076,0.0,0.032,0.0,0.01,0.006,0.008,0.016,0.0,0.014,0.002,0.012,0.002,0.012,0.0,0.028,0.132,0.09,0.014,0.002,0.042,0.0,0.02,0.02,0.004,0.024,0.362,0.026,0.0
101,0.01,0.164,0.006,0.008,0.002,0.024,0.0,0.012,0.002,0.026,0.012,0.078,0.04,0.074,0.018,0.002,0.02,0.072,0.014,0.124,0.046,0.008,0.066,0.006,0.022,0.028,0.008,0.1,0.002,0.004,0.002
102,0.02,0.068,0.0,0.006,0.008,0.008,0.0,0.042,0.01,0.032,0.022,0.048,0.002,0.108,0.028,0.03,0.052,0.008,0.074,0.008,0.034,0.034,0.012,0.054,0.008,0.034,0.006,0.224,0.018,0.002,0.0
103,0.008,0.01,0.054,0.0,0.0,0.034,0.006,0.0,0.0,0.014,0.0,0.006,0.006,0.124,0.0,0.012,0.004,0.04,0.064,0.102,0.136,0.014,0.134,0.008,0.018,0.062,0.008,0.064,0.056,0.006,0.01
104,0.096,0.022,0.002,0.0,0.002,0.016,0.0,0.032,0.0,0.06,0.094,0.048,0.0,0.116,0.016,0.126,0.036,0.002,0.022,0.012,0.01,0.002,0.0,0.114,0.004,0.034,0.0,0.12,0.014,0.0,0.0
105,0.014,0.038,0.022,0.004,0.014,0.024,0.01,0.0,0.002,0.01,0.008,0.02,0.008,0.352,0.006,0.016,0.044,0.034,0.014,0.016,0.028,0.01,0.03,0.004,0.086,0.01,0.006,0.066,0.094,0.002,0.008
106,0.056,0.05,0.0,0.0,0.006,0.006,0.0,0.07,0.004,0.014,0.032,0.074,0.0,0.096,0.012,0.042,0.086,0.008,0.082,0.018,0.012,0.05,0.002,0.024,0.008,0.036,0.004,0.206,0.0,0.002,0.0
107,0.006,0.092,0.02,0.004,0.002,0.0,0.0,0.006,0.002,0.006,0.01,0.086,0.012,0.092,0.004,0.012,0.018,0.266,0.016,0.076,0.042,0.002,0.066,0.002,0.044,0.05,0.002,0.028,0.014,0.014,0.006
108,0.008,0.046,0.0,0.002,0.0,0.036,0.0,0.014,0.012,0.124,0.008,0.026,0.0,0.23,0.02,0.036,0.05,0.012,0.044,0.038,0.006,0.01,0.056,0.0,0.018,0.076,0.002,0.118,0.0,0.0,0.008
109,0.016,0.088,0.042,0.004,0.004,0.042,0.02,0.01,0.004,0.018,0.004,0.08,0.002,0.052,0.0,0.008,0.028,0.03,0.152,0.098,0.02,0.0,0.032,0.014,0.024,0.072,0.004,0.108,0.024,0.0,0.0
