,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
14,0.084,0.108,0.01,0.002,0.008,0.106,0.0,0.006,0.03,0.166,0.0,0.016,0.004,0.042,0.05,0.018,0.072,0.004,0.032,0.028,0.002,0.03,0.026,0.04,0.016,0.052,0.002,0.028,0.008,0.0,0.01
15,0.08,0.06,0.002,0.0,0.002,0.144,0.0,0.002,0.094,0.166,0.042,0.006,0.0,0.088,0.056,0.012,0.08,0.006,0.022,0.012,0.002,0.022,0.004,0.01,0.0,0.024,0.002,0.056,0.002,0.0,0.004
16,0.024,0.03,0.006,0.0,0.0,0.072,0.0,0.006,0.034,0.036,0.006,0.016,0.0,0.112,0.022,0.112,0.182,0.006,0.072,0.0,0.01,0.032,0.002,0.026,0.0,0.032,0.006,0.11,0.012,0.0,0.034
17,0.038,0.118,0.018,0.004,0.0,0.042,0.014,0.0,0.02,0.048,0.014,0.004,0.0,0.014,0.084,0.022,0.022,0.044,0.032,0.076,0.02,0.03,0.078,0.0,0.084,0.016,0.024,0.066,0.068,0.0,0.0
18,0.0,0.034,0.042,0.0,0.014,0.014,0.002,0.01,0.018,0.008,0.032,0.032,0.016,0.248,0.0,0.014,0.144,0.014,0.066,0.02,0.016,0.008,0.0,0.006,0.024,0.052,0.006,0.118,0.042,0.0,0.0
19,0.008,0.068,0.024,0.004,0.012,0.038,0.002,0.032,0.058,0.022,0.03,0.054,0.0,0.03,0.0,0.036,0.016,0.01,0.358,0.02,0.012,0.006,0.004,0.014,0.03,0.006,0.002,0.07,0.014,0.006,0.014
20,0.138,0.022,0.014,0.004,0.006,0.02,0.0,0.064,0.006,0.036,0.074,0.03,0.002,0.02,0.022,0.064,0.012,0.002,0.182,0.05,0.002,0.046,0.0,0.014,0.006,0.012,0.016,0.082,0.022,0.0,0.032
21,0.174,0.096,0.002,0.0,0.0,0.05,0.0,0.004,0.05,0.138,0.032,0.002,0.0,0.038,0.044,0.014,0.058,0.032,0.012,0.022,0.004,0.082,0.002,0.006,0.038,0.016,0.0,0.072,0.006,0.002,0.004
22,0.296,0.008,0.006,0.0,0.0,0.038,0.002,0.008,0.032,0.084,0.024,0.018,0.0,0.05,0.024,0.032,0.022,0.0,0.084,0.046,0.004,0.072,0.008,0.012,0.006,0.004,0.01,0.096,0.012,0.0,0.002
23,0.11,0.078,0.002,0.0,0.004,0.044,0.01,0.0,0.02,0.092,0.014,0.012,0.002,0.012,0.022,0.022,0.026,0.002,0.028,0.192,0.008,0.05,0.004,0.058,0.016,0.06,0.008,0.08,0.01,0.0,0.014
24,0.156,0.026,0.03,0.0,0.0,0.064,0.004,0.01,0.032,0.106,0.024,0.006,0.0,0.044,0.014,0.022,0.034,0.032,0.116,0.02,0.008,0.022,0.018,0.0,0.008,0.022,0.032,0.098,0.038,0.0,0.014
25,0.096,0.11,0.004,0.0,0.006,0.086,0.002,0.002,0.01,0.046,0.018,0.012,0.0,0.058,0.036,0.028,0.096,0.002,0.018,0.016,0.002,0.048,0.004,0.036,0.02,0.194,0.0,0.02,0.014,0.0,0.016
26,0.044,0.032,0.006,0.002,0.0,0.066,0.004,0.0,0.044,0.026,0.018,0.006,0.0,0.014,0.052,0.028,0.02,0.006,0.144,0.092,0.004,0.034,0.054,0.022,0.024,0.01,0.032,0.116,0.092,0.002,0.006
27,0.052,0.018,0.02,0.01,0.008,0.056,0.004,0.01,0.01,0.116,0.004,0.02,0.012,0.124,0.014,0.012,0.018,0.016,0.06,0.024,0.004,0.008,0.048,0.012,0.008,0.224,0.004,0.062,0.022,0.0,0.0
28,0.12,0.028,0.012,0.0,0.0,0.072,0.0,0.008,0.058,0.106,0.02,0.034,0.0,0.116,0.02,0.042,0.072,0.018,0.052,0.004,0.002,0.038,0.022,0.01,0.026,0.028,0.012,0.052,0.022,0.002,0.004
29,0.002,0.02,0.07,0.01,0.01,0.014,0.01,0.0,0.0,0.002,0.0,0.066,0.006,0.058,0.002,0.036,0.01,0.154,0.124,0.034,0.008,0.002,0.028,0.0,0.08,0.076,0.008,0.03,0.128,0.012,0.0
30,0.048,0.006,0.024,0.0,0.036,0.018,0.002,0.04,0.002,0.076,0.002,0.252,0.004,0.096,0.0,0.026,0.024,0.016,0.106,0.006,0.054,0.004,0.04,0.002,0.014,0.02,0.024,0.034,0.004,0.02,0.0
31,0.016,0.074,0.004,0.008,0.014,0.018,0.008,0.004,0.006,0.012,0.0,0.014,0.018,0.174,0.002,0.018,0.056,0.06,0.024,0.096,0.024,0.012,0.062,0.008,0.014,0.048,0.02,0.056,0.13,0.0,0.0
32,0.09,0.03,0.018,0.0,0.002,0.02,0.0,0.002,0.052,0.088,0.002,0.038,0.0,0.058,0.006,0.03,0.04,0.024,0.214,0.004,0.002,0.04,0.004,0.016,0.018,0.018,0.03,0.114,0.026,0.002,0.012
33,0.188,0.038,0.002,0.002,0.004,0.072,0.0,0.0,0.02,0.098,0.024,0.012,0.0,0.036,0.034,0.058,0.054,0.002,0.018,0.034,0.0,0.094,0.006,0.074,0.006,0.096,0.0,0.008,0.006,0.0,0.014
34,0.02,0.04,0.01,0.0,0.008,0.038,0.0,0.02,0.01,0.026,0.21,0.026,0.002,0.086,0.062,0.016,0.076,0.004,0.112,0.004,0.006,0.002,0.0,0.036,0.02,0.032,0.002,0.098,0.02,0.002,0.012
35,0.048,0.012,0.008,0.0,0.006,0.044,0.0,0.01,0.014,0.062,0.066,0.004,0.004,0.108,0.008,0.006,0.048,0.0,0.076,0.01,0.0,0.01,0.002,0.048,0.006,0.038,0.008,0.322,0.012,0.0,0.02
36,0.034,0.024,0.046,0.008,0.014,0.012,0.0,0.016,0.062,0.08,0.006,0.01,0.0,0.03,0.004,0.016,0.008,0.158,0.116,0.018,0.026,0.016,0.038,0.0,0.032,0.046,0.036,0.096,0.036,0.006,0.006
37,0.05,0.008,0.024,0.002,0.004,0.016,0.0,0.004,0.01,0.05,0.012,0.02,0.0,0.036,0.004,0.024,0.012,0.014,0.148,0.04,0.004,0.058,0.03,0.016,0.01,0.004,0.024,0.292,0.072,0.002,0.01
38,0.08,0.034,0.03,0.022,0.024,0.042,0.002,0.008,0.014,0.054,0.002,0.008,0.0,0.14,0.006,0.068,0.016,0.022,0.07,0.016,0.008,0.068,0.032,0.018,0.028,0.07,0.004,0.036,0.05,0.006,0.022
39,0.024,0.062,0.026,0.0,0.046,0.046,0.004,0.016,0.004,0.03,0.03,0.086,0.012,0.048,0.01,0.04,0.034,0.022,0.138,0.022,0.02,0.024,0.008,0.014,0.022,0.056,0.006,0.084,0.062,0.0,0.004
40,0.082,0.056,0.008,0.0,0.018,0.032,0.014,0.008,0.014,0.134,0.004,0.022,0.0,0.004,0.018,0.058,0.004,0.004,0.046,0.136,0.016,0.042,0.006,0.04,0.018,0.026,0.016,0.09,0.068,0.0,0.016
41,0.03,0.02,0.012,0.0,0.034,0.002,0.002,0.012,0.0,0.012,0.032,0.004,0.004,0.072,0.0,0.092,0.02,0.006,0.066,0.048,0.012,0.018,0.01,0.004,0.026,0.074,0.01,0.22,0.15,0.0,0.008
42,0.006,0.032,0.024,0.0,0.016,0.048,0.062,0.002,0.026,0.032,0.0,0.054,0.012,0.182,0.002,0.01,0.046,0.038,0.094,0.016,0.01,0.012,0.024,0.002,0.036,0.062,0.02,0.036,0.094,0.002,0.0
43,0.062,0.016,0.006,0.002,0.006,0.024,0.0,0.01,0.016,0.14,0.07,0.02,0.0,0.072,0.018,0.032,0.034,0.004,0.098,0.014,0.008,0.018,0.006,0.042,0.022,0.026,0.032,0.138,0.06,0.0,0.004
44,0.034,0.028,0.022,0.012,0.01,0.078,0.024,0.02,0.02,0.144,0.02,0.014,0.004,0.03,0.026,0.01,0.006,0.028,0.038,0.068,0.008,0.01,0.118,0.006,0.016,0.042,0.012,0.062,0.09,0.0,0.0
45,0.006,0.062,0.062,0.0,0.002,0.0,0.002,0.0,0.0,0.004,0.0,0.002,0.0,0.02,0.0,0.058,0.0,0.04,0.044,0.048,0.03,0.014,0.03,0.006,0.082,0.01,0.014,0.08,0.378,0.006,0.0
46,0.0,0.044,0.062,0.004,0.004,0.064,0.028,0.004,0.036,0.052,0.002,0.06,0.002,0.206,0.018,0.02,0.062,0.034,0.036,0.01,0.028,0.008,0.004,0.022,0.028,0.044,0.016,0.032,0.06,0.01,0.0
47,0.002,0.224,0.024,0.002,0.004,0.03,0.002,0.002,0.006,0.032,0.004,0.052,0.002,0.094,0.01,0.026,0.048,0.134,0.084,0.002,0.004,0.008,0.0,0.014,0.068,0.032,0.0,0.014,0.012,0.01,0.054
48,0.002,0.042,0.004,0.01,0.002,0.036,0.0,0.004,0.006,0.014,0.006,0.022,0.004,0.562,0.004,0.01,0.132,0.014,0.01,0.0,0.002,0.012,0.002,0.002,0.004,0.058,0.012,0.006,0.016,0.0,0.002
49,0.008,0.024,0.014,0.004,0.01,0.01,0.002,0.02,0.01,0.016,0.006,0.122,0.0,0.178,0.006,0.016,0.112,0.014,0.122,0.0,0.018,0.012,0.0,0.032,0.034,0.016,0.014,0.166,0.01,0.002,0.002
50,0.002,0.012,0.022,0.0,0.0,0.014,0.008,0.0,0.01,0.024,0.0,0.026,0.002,0.64,0.002,0.002,0.052,0.016,0.012,0.002,0.012,0.006,0.004,0.012,0.01,0.046,0.018,0.006,0.04,0.0,0.0
51,0.07,0.04,0.024,0.004,0.004,0.038,0.0,0.002,0.036,0.102,0.012,0.012,0.0,0.16,0.018,0.03,0.044,0.034,0.078,0.004,0.006,0.032,0.01,0.002,0.012,0.062,0.038,0.088,0.024,0.008,0.006
52,0.022,0.054,0.026,0.004,0.002,0.024,0.002,0.002,0.04,0.08,0.02,0.002,0.0,0.004,0.03,0.012,0.004,0.018,0.024,0.12,0.046,0.084,0.19,0.006,0.06,0.022,0.006,0.056,0.04,0.0,0.0
53,0.096,0.058,0.032,0.004,0.002,0.05,0.0,0.01,0.044,0.108,0.012,0.008,0.002,0.06,0.074,0.0,0.03,0.038,0.056,0.02,0.002,0.01,0.108,0.002,0.034,0.038,0.008,0.064,0.02,0.002,0.008
54,0.014,0.034,0.118,0.0,0.004,0.042,0.028,0.0,0.004,0.022,0.004,0.016,0.0,0.01,0.02,0.008,0.0,0.012,0.062,0.05,0.04,0.008,0.336,0.002,0.022,0.026,0.01,0.034,0.072,0.002,0.0
55,0.0,0.262,0.012,0.008,0.008,0.056,0.004,0.002,0.026,0.024,0.02,0.05,0.004,0.048,0.014,0.046,0.016,0.026,0.12,0.01,0.008,0.018,0.006,0.036,0.054,0.03,0.002,0.042,0.02,0.002,0.026
56,0.09,0.048,0.02,0.006,0.002,0.06,0.006,0.012,0.026,0.056,0.026,0.03,0.0,0.156,0.034,0.052,0.062,0.0,0.034,0.008,0.002,0.012,0.006,0.034,0.018,0.084,0.0,0.04,0.06,0.0,0.016
57,0.0,0.006,0.03,0.0,0.01,0.022,0.0,0.136,0.002,0.014,0.006,0.128,0.002,0.158,0.01,0.008,0.016,0.0,0.164,0.006,0.042,0.004,0.002,0.004,0.122,0.014,0.0,0.046,0.02,0.026,0.002
58,0.01,0.062,0.024,0.004,0.026,0.03,0.002,0.02,0.006,0.026,0.024,0.034,0.006,0.046,0.006,0.032,0.012,0.024,0.17,0.056,0.028,0.018,0.012,0.014,0.042,0.022,0.006,0.118,0.11,0.0,0.01
59,0.024,0.268,0.024,0.0,0.004,0.052,0.006,0.002,0.01,0.064,0.02,0.014,0.0,0.032,0.018,0.034,0.0,0.06,0.054,0.076,0.006,0.036,0.028,0.008,0.072,0.024,0.0,0.048,0.006,0.004,0.006
60,0.018,0.07,0.04,0.004,0.028,0.034,0.0,0.014,0.004,0.044,0.002,0.27,0.0,0.052,0.002,0.008,0.006,0.048,0.066,0.034,0.052,0.0,0.06,0.002,0.064,0.018,0.004,0.022,0.022,0.002,0.01
61,0.0,0.042,0.012,0.004,0.014,0.004,0.0,0.044,0.0,0.008,0.002,0.032,0.0,0.06,0.002,0.004,0.014,0.042,0.244,0.008,0.056,0.002,0.012,0.0,0.128,0.006,0.01,0.112,0.066,0.072,0.0
62,0.038,0.056,0.006,0.004,0.0,0.05,0.0,0.006,0.018,0.06,0.008,0.004,0.006,0.316,0.02,0.028,0.152,0.022,0.032,0.02,0.0,0.008,0.022,0.002,0.006,0.066,0.002,0.04,0.008,0.0,0.0
63,0.002,0.062,0.008,0.002,0.008,0.014,0.0,0.004,0.004,0.008,0.036,0.018,0.0,0.104,0.006,0.024,0.026,0.042,0.114,0.016,0.022,0.022,0.008,0.006,0.05,0.042,0.0,0.268,0.078,0.002,0.004
64,0.014,0.036,0.02,0.006,0.016,0.02,0.002,0.006,0.01,0.034,0.004,0.018,0.0,0.202,0.004,0.016,0.04,0.114,0.048,0.014,0.016,0.018,0.022,0.012,0.03,0.166,0.014,0.062,0.024,0.0,0.012
65,0.016,0.168,0.048,0.006,0.004,0.106,0.004,0.0,0.038,0.02,0.012,0.052,0.0,0.034,0.014,0.022,0.002,0.08,0.08,0.054,0.026,0.002,0.032,0.012,0.022,0.038,0.014,0.068,0.024,0.002,0.0
66,0.002,0.066,0.012,0.006,0.004,0.028,0.002,0.0,0.04,0.002,0.002,0.006,0.0,0.092,0.016,0.048,0.04,0.016,0.034,0.042,0.06,0.0,0.134,0.006,0.022,0.012,0.012,0.228,0.058,0.01,0.0
67,0.022,0.048,0.038,0.0,0.002,0.054,0.0,0.0,0.026,0.06,0.002,0.026,0.0,0.15,0.02,0.028,0.072,0.034,0.11,0.014,0.002,0.014,0.0,0.014,0.016,0.04,0.01,0.14,0.024,0.0,0.034
68,0.004,0.044,0.022,0.006,0.032,0.01,0.006,0.024,0.014,0.016,0.0,0.112,0.0,0.14,0.002,0.052,0.022,0.086,0.068,0.002,0.102,0.004,0.014,0.014,0.02,0.058,0.002,0.1,0.02,0.002,0.002
69,0.0,0.056,0.004,0.002,0.01,0.004,0.0,0.006,0.014,0.004,0.01,0.0,0.0,0.094,0.004,0.01,0.04,0.102,0.058,0.064,0.008,0.024,0.094,0.004,0.026,0.014,0.048,0.126,0.172,0.002,0.0
70,0.012,0.17,0.018,0.0,0.006,0.056,0.01,0.004,0.002,0.034,0.008,0.018,0.004,0.044,0.03,0.034,0.008,0.044,0.114,0.13,0.02,0.012,0.022,0.008,0.064,0.046,0.006,0.036,0.036,0.002,0.002
71,0.02,0.026,0.092,0.046,0.052,0.008,0.002,0.018,0.002,0.006,0.014,0.02,0.004,0.008,0.0,0.008,0.0,0.02,0.318,0.026,0.006,0.004,0.004,0.0,0.034,0.004,0.012,0.166,0.072,0.004,0.004
72,0.008,0.06,0.012,0.0,0.02,0.006,0.0,0.002,0.004,0.022,0.012,0.016,0.0,0.042,0.004,0.056,0.018,0.02,0.08,0.016,0.012,0.016,0.006,0.018,0.02,0.062,0.016,0.362,0.074,0.002,0.014
73,0.028,0.058,0.0,0.0,0.0,0.084,0.002,0.0,0.014,0.088,0.062,0.01,0.006,0.086,0.022,0.03,0.08,0.0,0.016,0.016,0.0,0.014,0.004,0.184,0.01,0.088,0.004,0.06,0.008,0.0,0.026
74,0.02,0.048,0.026,0.0,0.004,0.002,0.0,0.004,0.006,0.068,0.014,0.004,0.0,0.138,0.004,0.012,0.036,0.002,0.132,0.062,0.002,0.004,0.024,0.014,0.016,0.01,0.018,0.12,0.204,0.0,0.006
75,0.018,0.032,0.024,0.016,0.01,0.034,0.018,0.01,0.046,0.032,0.016,0.11,0.002,0.176,0.002,0.046,0.03,0.014,0.084,0.002,0.016,0.034,0.004,0.03,0.012,0.026,0.016,0.062,0.066,0.004,0.008
76,0.004,0.132,0.01,0.002,0.006,0.052,0.006,0.0,0.002,0.02,0.024,0.054,0.0,0.048,0.018,0.044,0.016,0.044,0.126,0.058,0.048,0.004,0.004,0.03,0.12,0.036,0.004,0.026,0.05,0.01,0.002
77,0.014,0.088,0.01,0.0,0.0,0.096,0.0,0.006,0.014,0.048,0.018,0.028,0.002,0.254,0.028,0.024,0.148,0.0,0.026,0.0,0.002,0.02,0.0,0.068,0.01,0.024,0.0,0.036,0.01,0.0,0.026
78,0.02,0.034,0.004,0.006,0.008,0.026,0.0,0.038,0.024,0.03,0.106,0.078,0.0,0.13,0.006,0.064,0.074,0.002,0.076,0.002,0.024,0.018,0.004,0.034,0.004,0.038,0.0,0.098,0.042,0.0,0.01
79,0.044,0.158,0.0,0.004,0.008,0.124,0.002,0.0,0.008,0.062,0.016,0.01,0.01,0.044,0.046,0.018,0.01,0.018,0.028,0.084,0.026,0.01,0.034,0.054,0.01,0.06,0.008,0.09,0.012,0.0,0.002
80,0.01,0.104,0.024,0.012,0.012,0.012,0.0,0.018,0.0,0.012,0.008,0.028,0.002,0.098,0.0,0.022,0.014,0.158,0.188,0.018,0.04,0.002,0.008,0.01,0.074,0.012,0.004,0.054,0.028,0.026,0.002
81,0.01,0.05,0.012,0.004,0.006,0.04,0.014,0.018,0.006,0.096,0.006,0.076,0.004,0.264,0.012,0.0,0.016,0.02,0.04,0.018,0.002,0.002,0.044,0.002,0.004,0.188,0.004,0.034,0.006,0.0,0.002
82,0.102,0.066,0.012,0.004,0.006,0.08,0.034,0.02,0.022,0.144,0.004,0.076,0.002,0.058,0.01,0.024,0.042,0.038,0.054,0.01,0.01,0.026,0.03,0.016,0.006,0.028,0.01,0.046,0.014,0.0,0.006
83,0.034,0.074,0.004,0.0,0.002,0.108,0.0,0.002,0.014,0.096,0.038,0.012,0.002,0.12,0.04,0.098,0.054,0.004,0.05,0.004,0.0,0.046,0.0,0.07,0.006,0.066,0.004,0.018,0.012,0.0,0.022
84,0.004,0.368,0.008,0.01,0.004,0.056,0.0,0.0,0.004,0.016,0.01,0.02,0.004,0.08,0.022,0.034,0.026,0.086,0.066,0.012,0.004,0.016,0.0,0.016,0.038,0.028,0.0,0.026,0.01,0.002,0.03
85,0.004,0.034,0.052,0.004,0.02,0.014,0.002,0.004,0.002,0.024,0.018,0.012,0.0,0.026,0.0,0.034,0.002,0.032,0.292,0.034,0.006,0.016,0.002,0.016,0.052,0.036,0.006,0.15,0.102,0.0,0.004
86,0.006,0.04,0.074,0.0,0.028,0.022,0.0,0.012,0.016,0.066,0.016,0.05,0.038,0.122,0.004,0.036,0.062,0.016,0.09,0.006,0.016,0.004,0.002,0.02,0.02,0.096,0.012,0.036,0.088,0.002,0.0
87,0.008,0.12,0.018,0.008,0.002,0.056,0.004,0.0,0.016,0.088,0.004,0.032,0.002,0.102,0.002,0.026,0.01,0.088,0.084,0.042,0.004,0.012,0.002,0.014,0.05,0.098,0.012,0.048,0.028,0.0,0.02
88,0.034,0.182,0.02,0.022,0.006,0.078,0.0,0.0,0.016,0.048,0.006,0.058,0.0,0.082,0.028,0.012,0.044,0.062,0.046,0.048,0.004,0.034,0.018,0.008,0.034,0.052,0.002,0.032,0.012,0.0,0.012
89,0.01,0.138,0.006,0.002,0.006,0.134,0.002,0.004,0.02,0.166,0.03,0.002,0.0,0.042,0.072,0.018,0.01,0.04,0.024,0.048,0.008,0.04,0.018,0.008,0.008,0.052,0.006,0.082,0.004,0.0,0.0
90,0.012,0.058,0.078,0.0,0.01,0.018,0.002,0.002,0.004,0.014,0.008,0.014,0.002,0.002,0.0,0.04,0.006,0.004,0.156,0.026,0.032,0.0,0.022,0.004,0.038,0.004,0.012,0.044,0.386,0.002,0.0
91,0.01,0.058,0.028,0.008,0.024,0.122,0.028,0.008,0.004,0.026,0.0,0.076,0.048,0.044,0.002,0.004,0.028,0.062,0.026,0.016,0.01,0.006,0.03,0.002,0.048,0.204,0.008,0.016,0.052,0.002,0.0
92,0.016,0.132,0.018,0.002,0.022,0.044,0.006,0.002,0.004,0.046,0.028,0.028,0.012,0.074,0.01,0.04,0.052,0.012,0.08,0.02,0.018,0.03,0.004,0.046,0.034,0.03,0.004,0.156,0.022,0.0,0.008
93,0.024,0.018,0.008,0.0,0.008,0.006,0.0,0.01,0.008,0.012,0.042,0.02,0.0,0.088,0.066,0.016,0.188,0.002,0.078,0.0,0.002,0.01,0.0,0.048,0.0,0.032,0.0,0.282,0.012,0.004,0.016
94,0.07,0.024,0.014,0.0,0.002,0.036,0.0,0.018,0.014,0.062,0.024,0.028,0.0,0.252,0.006,0.022,0.06,0.008,0.08,0.012,0.0,0.004,0.0,0.014,0.002,0.032,0.022,0.134,0.048,0.0,0.012
95,0.006,0.038,0.112,0.0,0.014,0.018,0.0,0.012,0.0,0.016,0.024,0.038,0.0,0.046,0.0,0.036,0.004,0.024,0.132,0.02,0.012,0.008,0.014,0.01,0.208,0.002,0.0,0.038,0.136,0.03,0.002
96,0.022,0.344,0.01,0.0,0.0,0.072,0.0,0.006,0.024,0.05,0.002,0.008,0.0,0.056,0.064,0.04,0.026,0.086,0.038,0.012,0.01,0.028,0.0,0.008,0.028,0.02,0.0,0.026,0.004,0.002,0.014
97,0.0,0.034,0.078,0.0,0.01,0.006,0.082,0.0,0.008,0.012,0.0,0.014,0.006,0.03,0.0,0.006,0.004,0.08,0.074,0.012,0.022,0.002,0.024,0.0,0.056,0.038,0.02,0.016,0.364,0.002,0.0
98,0.002,0.03,0.014,0.002,0.032,0.002,0.0,0.062,0.022,0.0,0.028,0.024,0.002,0.046,0.016,0.016,0.022,0.006,0.394,0.012,0.012,0.006,0.002,0.014,0.022,0.006,0.0,0.162,0.04,0.002,0.002
99,0.03,0.05,0.014,0.0,0.01,0.094,0.032,0.02,0.028,0.044,0.006,0.082,0.018,0.114,0.026,0.034,0.034,0.008,0.09,0.016,0.004,0.014,0.014,0.03,0.02,0.062,0.018,0.056,0.032,0.0,0.0
100,0.042,0.04,0.072,0.0,0.004,0.048,0.004,0.006,0.02,0.04,0.006,0.048,0.01,0.24,0.004,0.022,0.068,0.006,0.032,0.01,0.012,0.042,0.012,0.014,0.01,0.058,0.012,0.062,0.038,0.0,0.018
101,0.002,0.038,0.0,0.058,0.002,0.052,0.002,0.002,0.002,0.02,0.006,0.034,0.022,0.312,0.016,0.05,0.11,0.006,0.01,0.01,0.006,0.002,0.024,0.032,0.006,0.136,0.002,0.024,0.012,0.0,0.002
102,0.002,0.038,0.09,0.0,0.014,0.004,0.004,0.002,0.002,0.06,0.012,0.024,0.002,0.034,0.002,0.014,0.066,0.022,0.108,0.016,0.024,0.006,0.006,0.036,0.038,0.014,0.03,0.088,0.238,0.002,0.002
103,0.0,0.006,0.002,0.0,0.008,0.006,0.0,0.0,0.016,0.002,0.0,0.0,0.0,0.014,0.0,0.204,0.02,0.004,0.01,0.004,0.004,0.006,0.06,0.004,0.068,0.022,0.002,0.496,0.036,0.0,0.006
104,0.004,0.04,0.076,0.0,0.012,0.044,0.0,0.014,0.004,0.026,0.008,0.072,0.012,0.082,0.0,0.034,0.008,0.02,0.214,0.022,0.066,0.004,0.0,0.016,0.056,0.028,0.004,0.034,0.092,0.008,0.0
105,0.032,0.02,0.036,0.002,0.008,0.026,0.01,0.004,0.014,0.062,0.036,0.074,0.002,0.164,0.002,0.012,0.028,0.01,0.108,0.016,0.006,0.02,0.002,0.006,0.012,0.038,0.026,0.07,0.146,0.0,0.008
106,0.004,0.112,0.06,0.002,0.01,0.038,0.012,0.002,0.012,0.026,0.004,0.042,0.002,0.026,0.0,0.012,0.006,0.12,0.094,0.05,0.036,0.02,0.026,0.002,0.062,0.046,0.032,0.048,0.088,0.002,0.004
107,0.014,0.038,0.044,0.0,0.008,0.03,0.0,0.004,0.006,0.014,0.016,0.096,0.004,0.2,0.01,0.024,0.028,0.008,0.142,0.01,0.028,0.004,0.0,0.004,0.022,0.034,0.018,0.07,0.122,0.002,0.0
108,0.0,0.044,0.026,0.002,0.002,0.046,0.018,0.008,0.03,0.022,0.0,0.118,0.002,0.298,0.01,0.016,0.078,0.016,0.034,0.008,0.034,0.006,0.004,0.01,0.032,0.026,0.02,0.03,0.06,0.0,0.0
109,0.014,0.024,0.012,0.0,0.012,0.014,0.002,0.008,0.05,0.014,0.012,0.076,0.002,0.018,0.002,0.022,0.014,0.022,0.366,0.052,0.006,0.01,0.0,0.006,0.034,0.002,0.008,0.124,0.072,0.0,0.002
