,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
32,0.036,0.054,0.012,0.0,0.006,0.066,0.01,0.014,0.012,0.076,0.0,0.03,0.01,0.088,0.01,0.03,0.03,0.006,0.088,0.028,0.02,0.006,0.074,0.0,0.044,0.06,0.01,0.048,0.128,0.0,0.004
33,0.024,0.038,0.0,0.0,0.014,0.076,0.024,0.02,0.036,0.11,0.028,0.022,0.0,0.252,0.094,0.04,0.082,0.002,0.05,0.0,0.008,0.004,0.012,0.002,0.022,0.03,0.0,0.004,0.006,0.0,0.0
34,0.032,0.046,0.004,0.0,0.002,0.036,0.0,0.004,0.032,0.042,0.028,0.096,0.0,0.372,0.074,0.002,0.126,0.0,0.016,0.0,0.0,0.0,0.0,0.04,0.008,0.014,0.004,0.014,0.008,0.0,0.0
35,0.004,0.034,0.0,0.0,0.0,0.052,0.0,0.022,0.012,0.064,0.0,0.022,0.0,0.222,0.002,0.04,0.022,0.0,0.074,0.014,0.006,0.008,0.118,0.0,0.0,0.188,0.0,0.094,0.002,0.0,0.0
36,0.004,0.042,0.0,0.0,0.0,0.052,0.014,0.008,0.006,0.038,0.0,0.062,0.0,0.246,0.004,0.042,0.052,0.002,0.114,0.014,0.008,0.014,0.136,0.004,0.01,0.044,0.004,0.066,0.012,0.0,0.002
37,0.038,0.076,0.012,0.0,0.004,0.044,0.002,0.014,0.076,0.064,0.108,0.032,0.0,0.194,0.042,0.046,0.032,0.006,0.052,0.006,0.006,0.014,0.006,0.024,0.034,0.04,0.004,0.02,0.004,0.0,0.0
38,0.008,0.052,0.028,0.0,0.004,0.072,0.002,0.014,0.034,0.078,0.028,0.03,0.0,0.074,0.032,0.058,0.014,0.036,0.038,0.022,0.034,0.044,0.046,0.002,0.108,0.028,0.0,0.09,0.018,0.0,0.006
39,0.01,0.078,0.018,0.0,0.0,0.046,0.01,0.002,0.014,0.106,0.006,0.016,0.012,0.12,0.004,0.012,0.096,0.018,0.046,0.026,0.044,0.002,0.014,0.016,0.016,0.04,0.1,0.102,0.026,0.0,0.0
40,0.01,0.092,0.008,0.004,0.014,0.004,0.008,0.004,0.0,0.002,0.01,0.034,0.002,0.042,0.008,0.01,0.09,0.02,0.086,0.02,0.008,0.018,0.0,0.08,0.012,0.028,0.0,0.276,0.094,0.0,0.016
41,0.004,0.008,0.064,0.012,0.0,0.0,0.008,0.0,0.004,0.044,0.004,0.014,0.0,0.01,0.0,0.018,0.004,0.02,0.096,0.028,0.0,0.004,0.16,0.0,0.016,0.01,0.014,0.124,0.31,0.024,0.0
42,0.048,0.026,0.008,0.0,0.004,0.038,0.0,0.044,0.048,0.07,0.078,0.082,0.0,0.148,0.028,0.022,0.052,0.024,0.098,0.026,0.01,0.022,0.014,0.004,0.014,0.022,0.002,0.068,0.0,0.0,0.0
43,0.044,0.07,0.006,0.0,0.0,0.028,0.006,0.0,0.01,0.112,0.002,0.056,0.002,0.17,0.008,0.018,0.1,0.006,0.06,0.01,0.012,0.01,0.012,0.048,0.016,0.046,0.048,0.094,0.006,0.0,0.0
44,0.012,0.032,0.044,0.01,0.012,0.03,0.01,0.002,0.0,0.006,0.004,0.074,0.002,0.012,0.0,0.018,0.032,0.004,0.198,0.01,0.002,0.046,0.002,0.034,0.008,0.054,0.014,0.094,0.232,0.0,0.002
45,0.008,0.03,0.052,0.0,0.008,0.014,0.034,0.002,0.008,0.012,0.014,0.026,0.008,0.022,0.008,0.006,0.004,0.126,0.066,0.03,0.012,0.002,0.144,0.0,0.03,0.084,0.016,0.038,0.182,0.012,0.002
46,0.018,0.108,0.022,0.0,0.0,0.03,0.014,0.014,0.05,0.026,0.034,0.016,0.002,0.226,0.004,0.076,0.098,0.028,0.008,0.016,0.016,0.0,0.004,0.01,0.02,0.144,0.002,0.008,0.004,0.0,0.002
47,0.0,0.1,0.052,0.004,0.018,0.002,0.0,0.0,0.0,0.002,0.0,0.0,0.006,0.102,0.0,0.002,0.0,0.04,0.3,0.038,0.028,0.0,0.056,0.002,0.036,0.006,0.016,0.018,0.072,0.096,0.004
48,0.01,0.102,0.01,0.0,0.0,0.034,0.024,0.008,0.018,0.048,0.016,0.024,0.018,0.28,0.002,0.036,0.036,0.04,0.004,0.014,0.038,0.01,0.036,0.012,0.062,0.08,0.002,0.032,0.0,0.0,0.004
49,0.002,0.072,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.198,0.0,0.024,0.0,0.248,0.0,0.01,0.004,0.0,0.012,0.048,0.0,0.008,0.102,0.0,0.022,0.102,0.0,0.012,0.0,0.0,0.0
50,0.014,0.016,0.11,0.02,0.014,0.002,0.03,0.002,0.004,0.012,0.006,0.026,0.012,0.078,0.002,0.04,0.04,0.0,0.054,0.008,0.01,0.014,0.006,0.02,0.016,0.036,0.018,0.192,0.188,0.0,0.01
51,0.022,0.016,0.046,0.004,0.002,0.024,0.0,0.002,0.01,0.034,0.006,0.078,0.002,0.016,0.0,0.008,0.002,0.01,0.35,0.036,0.008,0.006,0.032,0.008,0.032,0.008,0.03,0.148,0.056,0.002,0.002
52,0.07,0.096,0.004,0.0,0.0,0.02,0.008,0.002,0.01,0.028,0.018,0.022,0.002,0.266,0.012,0.006,0.22,0.016,0.012,0.002,0.022,0.008,0.006,0.02,0.028,0.06,0.004,0.028,0.01,0.0,0.0
53,0.008,0.118,0.004,0.0,0.02,0.018,0.002,0.002,0.034,0.048,0.028,0.01,0.03,0.19,0.022,0.056,0.054,0.008,0.008,0.01,0.038,0.012,0.028,0.0,0.148,0.034,0.0,0.016,0.0,0.0,0.054
54,0.056,0.052,0.01,0.016,0.016,0.0,0.002,0.012,0.004,0.014,0.046,0.032,0.004,0.064,0.002,0.06,0.038,0.0,0.078,0.008,0.016,0.01,0.0,0.078,0.112,0.012,0.008,0.166,0.076,0.0,0.008
55,0.04,0.058,0.006,0.0,0.006,0.106,0.01,0.028,0.022,0.092,0.0,0.05,0.008,0.116,0.004,0.054,0.002,0.036,0.044,0.034,0.04,0.02,0.078,0.0,0.052,0.046,0.0,0.036,0.008,0.0,0.004
56,0.024,0.106,0.054,0.0,0.002,0.032,0.004,0.002,0.002,0.024,0.002,0.05,0.002,0.086,0.002,0.15,0.01,0.042,0.028,0.028,0.032,0.008,0.022,0.002,0.136,0.124,0.006,0.012,0.008,0.0,0.0
57,0.036,0.042,0.092,0.0,0.052,0.002,0.002,0.046,0.014,0.042,0.0,0.012,0.0,0.098,0.006,0.02,0.014,0.034,0.054,0.042,0.018,0.004,0.064,0.022,0.026,0.034,0.012,0.064,0.132,0.004,0.012
58,0.024,0.094,0.01,0.002,0.0,0.01,0.004,0.008,0.022,0.074,0.016,0.036,0.0,0.066,0.004,0.03,0.072,0.036,0.064,0.006,0.058,0.014,0.02,0.018,0.048,0.062,0.04,0.09,0.042,0.0,0.03
59,0.016,0.022,0.044,0.018,0.04,0.042,0.016,0.02,0.01,0.008,0.008,0.048,0.014,0.046,0.002,0.026,0.048,0.008,0.074,0.01,0.06,0.016,0.02,0.026,0.062,0.04,0.018,0.066,0.16,0.0,0.012
60,0.02,0.026,0.002,0.0,0.0,0.03,0.0,0.002,0.01,0.094,0.034,0.052,0.002,0.22,0.01,0.008,0.228,0.002,0.02,0.006,0.004,0.022,0.0,0.11,0.004,0.032,0.004,0.052,0.006,0.0,0.0
61,0.002,0.076,0.064,0.01,0.016,0.02,0.002,0.002,0.026,0.032,0.0,0.014,0.002,0.038,0.0,0.008,0.0,0.014,0.284,0.082,0.016,0.002,0.036,0.0,0.046,0.008,0.024,0.062,0.072,0.042,0.0
62,0.002,0.056,0.02,0.004,0.004,0.036,0.0,0.016,0.006,0.07,0.09,0.038,0.0,0.112,0.028,0.05,0.094,0.012,0.02,0.006,0.014,0.012,0.024,0.016,0.054,0.07,0.004,0.134,0.002,0.0,0.006
63,0.004,0.102,0.06,0.0,0.0,0.018,0.008,0.004,0.016,0.022,0.008,0.014,0.01,0.078,0.002,0.012,0.008,0.296,0.016,0.022,0.028,0.004,0.082,0.0,0.06,0.056,0.0,0.042,0.026,0.002,0.0
64,0.008,0.08,0.032,0.002,0.008,0.03,0.014,0.028,0.018,0.042,0.0,0.028,0.014,0.066,0.01,0.188,0.01,0.062,0.018,0.036,0.084,0.0,0.046,0.004,0.042,0.066,0.004,0.05,0.006,0.0,0.004
65,0.004,0.11,0.042,0.0,0.008,0.01,0.01,0.006,0.008,0.032,0.0,0.022,0.0,0.08,0.0,0.01,0.026,0.014,0.046,0.008,0.01,0.002,0.084,0.004,0.066,0.046,0.01,0.064,0.276,0.002,0.0
66,0.004,0.058,0.0,0.0,0.0,0.04,0.01,0.008,0.03,0.054,0.022,0.024,0.012,0.282,0.012,0.06,0.086,0.006,0.012,0.012,0.012,0.016,0.008,0.002,0.138,0.048,0.0,0.028,0.01,0.0,0.006
67,0.034,0.072,0.022,0.0,0.006,0.012,0.0,0.006,0.006,0.02,0.028,0.06,0.006,0.158,0.012,0.042,0.134,0.044,0.054,0.018,0.028,0.026,0.004,0.004,0.042,0.05,0.01,0.074,0.022,0.0,0.006
68,0.012,0.09,0.08,0.008,0.0,0.034,0.002,0.0,0.0,0.024,0.004,0.04,0.002,0.016,0.002,0.01,0.004,0.018,0.204,0.114,0.01,0.022,0.03,0.014,0.08,0.028,0.0,0.094,0.054,0.002,0.002
69,0.016,0.06,0.01,0.0,0.004,0.026,0.0,0.038,0.002,0.116,0.01,0.072,0.02,0.034,0.0,0.008,0.008,0.016,0.178,0.096,0.016,0.012,0.028,0.002,0.05,0.034,0.01,0.102,0.03,0.0,0.002
70,0.024,0.066,0.038,0.002,0.008,0.04,0.002,0.01,0.022,0.028,0.004,0.016,0.018,0.12,0.01,0.05,0.006,0.046,0.042,0.01,0.092,0.0,0.086,0.014,0.1,0.052,0.002,0.048,0.034,0.0,0.01
71,0.0,0.138,0.08,0.004,0.03,0.0,0.0,0.0,0.014,0.008,0.0,0.002,0.002,0.062,0.002,0.0,0.0,0.016,0.082,0.178,0.004,0.002,0.038,0.0,0.014,0.0,0.0,0.002,0.134,0.186,0.002
72,0.01,0.062,0.07,0.0,0.002,0.024,0.002,0.008,0.0,0.082,0.008,0.036,0.018,0.032,0.01,0.024,0.01,0.066,0.068,0.086,0.048,0.006,0.056,0.0,0.072,0.04,0.002,0.09,0.05,0.016,0.002
73,0.004,0.062,0.018,0.002,0.006,0.036,0.004,0.022,0.0,0.06,0.006,0.092,0.002,0.232,0.01,0.074,0.014,0.028,0.016,0.05,0.054,0.01,0.042,0.012,0.042,0.058,0.002,0.04,0.002,0.0,0.0
74,0.01,0.082,0.012,0.004,0.008,0.084,0.004,0.004,0.032,0.056,0.02,0.128,0.002,0.046,0.01,0.074,0.054,0.02,0.034,0.012,0.024,0.038,0.026,0.038,0.018,0.024,0.008,0.098,0.024,0.0,0.006
75,0.034,0.11,0.018,0.0,0.004,0.006,0.0,0.006,0.006,0.036,0.086,0.04,0.004,0.196,0.028,0.018,0.1,0.024,0.022,0.016,0.026,0.02,0.012,0.038,0.02,0.056,0.002,0.06,0.004,0.0,0.008
76,0.0,0.088,0.074,0.006,0.01,0.008,0.0,0.004,0.004,0.006,0.0,0.01,0.004,0.024,0.0,0.002,0.0,0.044,0.15,0.112,0.002,0.012,0.088,0.01,0.032,0.024,0.022,0.146,0.108,0.008,0.002
77,0.026,0.174,0.024,0.0,0.002,0.04,0.022,0.0,0.014,0.036,0.0,0.042,0.002,0.116,0.004,0.03,0.146,0.024,0.018,0.004,0.084,0.004,0.01,0.006,0.01,0.05,0.066,0.034,0.012,0.0,0.0
78,0.042,0.088,0.024,0.004,0.01,0.014,0.02,0.026,0.004,0.02,0.01,0.046,0.018,0.108,0.022,0.138,0.02,0.054,0.004,0.046,0.024,0.002,0.032,0.006,0.07,0.11,0.0,0.01,0.024,0.0,0.004
79,0.014,0.038,0.086,0.004,0.006,0.018,0.03,0.008,0.016,0.02,0.004,0.02,0.008,0.006,0.0,0.022,0.012,0.032,0.112,0.016,0.034,0.004,0.158,0.0,0.018,0.022,0.002,0.064,0.224,0.002,0.0
80,0.006,0.042,0.076,0.014,0.01,0.004,0.012,0.002,0.006,0.002,0.0,0.004,0.0,0.01,0.0,0.006,0.002,0.012,0.244,0.052,0.026,0.012,0.07,0.006,0.01,0.0,0.022,0.04,0.282,0.028,0.0
81,0.004,0.068,0.002,0.0,0.004,0.116,0.004,0.0,0.002,0.06,0.006,0.044,0.0,0.396,0.01,0.014,0.02,0.004,0.006,0.016,0.002,0.026,0.104,0.0,0.034,0.006,0.0,0.048,0.0,0.0,0.004
82,0.058,0.02,0.004,0.008,0.004,0.028,0.0,0.02,0.022,0.05,0.028,0.14,0.002,0.092,0.052,0.02,0.058,0.004,0.07,0.01,0.0,0.058,0.034,0.026,0.032,0.04,0.0,0.092,0.024,0.0,0.004
83,0.004,0.054,0.024,0.008,0.002,0.022,0.0,0.004,0.0,0.012,0.006,0.072,0.0,0.064,0.006,0.008,0.026,0.0,0.218,0.026,0.008,0.006,0.006,0.042,0.024,0.082,0.002,0.234,0.04,0.0,0.0
84,0.0,0.28,0.048,0.006,0.03,0.0,0.0,0.0,0.002,0.006,0.0,0.004,0.0,0.008,0.0,0.0,0.0,0.032,0.036,0.138,0.014,0.0,0.052,0.0,0.032,0.002,0.008,0.002,0.102,0.198,0.0
85,0.018,0.028,0.022,0.004,0.044,0.03,0.012,0.008,0.008,0.05,0.006,0.03,0.008,0.02,0.004,0.012,0.006,0.06,0.114,0.056,0.028,0.01,0.138,0.0,0.024,0.03,0.0,0.07,0.148,0.01,0.002
86,0.006,0.034,0.004,0.0,0.002,0.078,0.0,0.002,0.004,0.062,0.012,0.032,0.0,0.314,0.002,0.016,0.214,0.018,0.0,0.006,0.014,0.0,0.002,0.008,0.004,0.152,0.006,0.008,0.0,0.0,0.0
87,0.02,0.028,0.078,0.014,0.054,0.01,0.04,0.004,0.018,0.03,0.01,0.02,0.004,0.046,0.016,0.066,0.012,0.024,0.034,0.008,0.014,0.028,0.056,0.012,0.108,0.012,0.012,0.074,0.134,0.006,0.008
88,0.024,0.022,0.034,0.01,0.028,0.002,0.004,0.032,0.014,0.026,0.0,0.116,0.0,0.04,0.006,0.016,0.008,0.022,0.034,0.102,0.064,0.016,0.084,0.01,0.026,0.008,0.018,0.128,0.104,0.0,0.002
89,0.006,0.072,0.024,0.0,0.002,0.068,0.012,0.01,0.01,0.03,0.004,0.034,0.02,0.182,0.0,0.024,0.014,0.036,0.018,0.032,0.02,0.012,0.154,0.0,0.082,0.058,0.002,0.052,0.01,0.002,0.01
90,0.0,0.188,0.026,0.0,0.024,0.002,0.0,0.004,0.002,0.008,0.0,0.002,0.0,0.02,0.0,0.0,0.0,0.094,0.072,0.1,0.032,0.0,0.056,0.0,0.038,0.002,0.004,0.0,0.192,0.134,0.0
91,0.018,0.132,0.022,0.0,0.008,0.012,0.0,0.002,0.002,0.022,0.006,0.038,0.01,0.148,0.004,0.056,0.024,0.094,0.04,0.068,0.082,0.012,0.014,0.0,0.042,0.034,0.002,0.094,0.01,0.0,0.004
92,0.136,0.04,0.0,0.002,0.0,0.004,0.002,0.014,0.004,0.086,0.016,0.078,0.0,0.154,0.042,0.004,0.126,0.004,0.054,0.006,0.008,0.03,0.002,0.03,0.016,0.032,0.006,0.074,0.028,0.0,0.002
93,0.0,0.052,0.054,0.008,0.002,0.002,0.012,0.004,0.01,0.03,0.002,0.004,0.0,0.01,0.0,0.012,0.0,0.036,0.142,0.152,0.002,0.002,0.064,0.0,0.01,0.008,0.016,0.02,0.328,0.018,0.0
94,0.022,0.05,0.032,0.0,0.008,0.062,0.016,0.062,0.02,0.08,0.02,0.05,0.0,0.146,0.022,0.042,0.022,0.014,0.034,0.018,0.028,0.032,0.038,0.026,0.04,0.032,0.002,0.072,0.006,0.002,0.002
95,0.032,0.022,0.002,0.0,0.002,0.066,0.002,0.014,0.036,0.036,0.014,0.088,0.002,0.326,0.048,0.024,0.154,0.004,0.026,0.012,0.004,0.012,0.006,0.014,0.004,0.016,0.014,0.02,0.0,0.0,0.0
96,0.012,0.134,0.062,0.0,0.008,0.014,0.004,0.002,0.0,0.004,0.0,0.024,0.004,0.01,0.002,0.014,0.03,0.202,0.068,0.014,0.038,0.004,0.03,0.0,0.092,0.068,0.032,0.096,0.028,0.004,0.0
97,0.012,0.11,0.054,0.0,0.004,0.028,0.0,0.004,0.0,0.036,0.002,0.122,0.002,0.06,0.0,0.068,0.014,0.04,0.042,0.078,0.084,0.006,0.034,0.0,0.078,0.068,0.01,0.034,0.01,0.0,0.0
98,0.01,0.026,0.024,0.012,0.006,0.016,0.006,0.008,0.002,0.018,0.0,0.05,0.008,0.03,0.002,0.0,0.038,0.012,0.116,0.01,0.012,0.01,0.004,0.018,0.012,0.034,0.008,0.21,0.292,0.0,0.006
99,0.002,0.058,0.02,0.002,0.0,0.07,0.002,0.0,0.004,0.002,0.004,0.03,0.0,0.016,0.006,0.014,0.014,0.004,0.248,0.12,0.002,0.078,0.014,0.026,0.022,0.06,0.014,0.118,0.05,0.0,0.0
100,0.032,0.034,0.022,0.0,0.002,0.058,0.004,0.066,0.008,0.11,0.004,0.048,0.002,0.138,0.046,0.032,0.024,0.01,0.116,0.028,0.036,0.0,0.042,0.0,0.09,0.016,0.0,0.026,0.006,0.0,0.0
101,0.004,0.044,0.01,0.014,0.002,0.016,0.0,0.008,0.0,0.036,0.01,0.106,0.0,0.04,0.002,0.014,0.01,0.002,0.224,0.052,0.02,0.014,0.01,0.018,0.042,0.066,0.01,0.194,0.028,0.002,0.002
102,0.0,0.224,0.066,0.0,0.0,0.012,0.004,0.006,0.0,0.018,0.002,0.016,0.0,0.09,0.004,0.036,0.016,0.178,0.026,0.032,0.048,0.01,0.04,0.004,0.052,0.032,0.0,0.056,0.018,0.002,0.008
103,0.008,0.102,0.004,0.002,0.006,0.022,0.024,0.002,0.014,0.042,0.014,0.028,0.04,0.168,0.018,0.072,0.012,0.102,0.002,0.008,0.042,0.004,0.034,0.01,0.098,0.054,0.002,0.044,0.004,0.0,0.018
104,0.01,0.128,0.016,0.0,0.014,0.062,0.002,0.014,0.006,0.052,0.026,0.07,0.002,0.152,0.008,0.084,0.042,0.034,0.022,0.014,0.02,0.034,0.028,0.018,0.038,0.05,0.006,0.046,0.0,0.0,0.002
105,0.002,0.048,0.0,0.0,0.0,0.04,0.0,0.006,0.008,0.076,0.004,0.014,0.002,0.256,0.006,0.16,0.11,0.0,0.076,0.012,0.0,0.03,0.072,0.002,0.006,0.03,0.0,0.034,0.006,0.0,0.0
106,0.008,0.048,0.016,0.0,0.008,0.062,0.014,0.008,0.028,0.13,0.0,0.006,0.008,0.144,0.01,0.052,0.006,0.022,0.04,0.004,0.042,0.01,0.054,0.002,0.042,0.124,0.0,0.056,0.006,0.0,0.05
107,0.008,0.106,0.01,0.0,0.006,0.012,0.04,0.002,0.02,0.032,0.018,0.008,0.108,0.162,0.006,0.05,0.03,0.064,0.006,0.036,0.038,0.006,0.02,0.0,0.108,0.068,0.0,0.01,0.012,0.0,0.014
108,0.012,0.04,0.102,0.012,0.006,0.03,0.004,0.01,0.024,0.016,0.002,0.008,0.002,0.018,0.004,0.012,0.004,0.036,0.058,0.018,0.004,0.01,0.026,0.0,0.04,0.014,0.014,0.076,0.396,0.002,0.0
109,0.034,0.06,0.022,0.0,0.01,0.046,0.0,0.028,0.058,0.066,0.024,0.038,0.002,0.208,0.01,0.054,0.138,0.014,0.034,0.004,0.008,0.006,0.006,0.018,0.014,0.082,0.002,0.01,0.002,0.0,0.002
